case_id,round,company,metric,status,base_year,base_value,target_year,target_value,unit,listed_rate_pct,calculated_rate_pct,rate_diff_pt,source_method,page,year_status,issues,raw_support,raw
s2_outline_175,4次,化成工業株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,5.3,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,役員1人あたり給与支給総額(単位:千円/人) - -(年平均上昇率+5.3%)
s2_outline_175,4次,化成工業株式会社,補助事業に係る従業員数,PDF表セル確認済み,,190,,199,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数（単位：人） 190 199
s2_outline_176,4次,北アルプス飲料株式会社,労働生産性,PDF表セル・率検算確認済み,,51556,,162123,千円/人,46.5,46.5059,0.0059,,2,PDFに暦年なし・未取得,,true,"労働生産性 162,123 51,556 （単位:千円/人） （年平均上昇率＋46.5％）"
s2_outline_176,4次,北アルプス飲料株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,2640,,4630,千円/人,20.6,20.594,0.006,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 4,630 目標値 2,640 （年平均上昇率＋20.6％） （単位:千円/人）"
s2_outline_176,4次,北アルプス飲料株式会社,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,,18000,,60000,千円/人,49.4,49.3802,0.0198,,2,PDFに暦年なし・未取得,,true,"役員１人あたり給与支給総額 60,000 18,000 （年平均上昇率＋49.4％） （単位:千円/人）"
s2_outline_176,4次,北アルプス飲料株式会社,補助事業に係る従業員数,PDF表セル確認済み,,16,,33,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 16 33 （単位:人）
s2_outline_177,4次,八光エルアール株式会社,労働生産性,原本画像目視確認済み,2027,1881,2030,2512,万円/人,10.1,10.1227,0.0227,visual_manual_override,2,暦年確認,,true,PDF表目視確認 | 2027年度（基準年度）: 1881 | 2030年度（基準年度+3年後）: 2512
s2_outline_177,4次,八光エルアール株式会社,従業員1人当たり給与支給総額,原本画像目視確認済み,2027,8089,2030,9893,万円/人,6.9,6.941,0.041,visual_manual_override,2,暦年確認,,true,PDF表目視確認 | 2027年度（基準年度）: 8089 | 2030年度（基準年度+3年後）: 9893
s2_outline_177,4次,八光エルアール株式会社,役員1人当たり給与支給総額,PDFで数値なし・ハイフン,,,,,,,,,,,年なし,数値2点なし,false,
s2_outline_177,4次,八光エルアール株式会社,補助事業に係る従業員数,原本画像目視確認済み,2027,47,2030,138,人,43.2,,,visual_manual_override,2,暦年確認,,true,PDF表目視確認 | 2027年度（基準年度）: 47 | 2030年度（基準年度+3年後）: 138
s2_outline_178,4次,株式会社メタルテック,労働生産性,PDF表セル・率検算確認済み,,9008,,14366,千円/人,16.8,16.834,0.034,,2,PDFに暦年なし・未取得,,true,"労働生産性 14,366千円/人 9,008千円/人 （単位：千円/人） （年平均上昇率＋16.8％）"
s2_outline_178,4次,株式会社メタルテック,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,6037,,7089,千円/人,5.5,5.5005,0.0005,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 7,089千円/人 6,037千円/人 目標値 （年平均上昇率＋5.5％） （単位：千円/人）"
s2_outline_178,4次,株式会社メタルテック,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,5,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+5.0%)"
s2_outline_178,4次,株式会社メタルテック,補助事業に係る従業員数,PDF表セル確認済み,,442,,451,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 442人 451人 （単位：人）
s2_outline_179,4次,株式会社クラスコ,労働生産性,PDF表セル・率検算確認済み,,9985,,23175,千円/人,32.4,32.4008,0.0008,,2,PDFに暦年なし・未取得,,true,"労働生産性 23,175 9,985 （単位：千円/人） （年平均上昇率＋32.4％）"
s2_outline_179,4次,株式会社クラスコ,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,4748,,5998,千円/人,8.1,8.1015,0.0015,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 5,998 目標値 4,748 （年平均上昇率＋8.1％） （単位：千円/人）"
s2_outline_179,4次,株式会社クラスコ,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,5.5,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+5.5%)"
s2_outline_179,4次,株式会社クラスコ,補助事業に係る従業員数,PDF表セル確認済み,,83,,94,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 83 94 （単位：人）
s2_outline_180,4次,株式会社森田あられ,労働生産性,PDF表セル・率検算確認済み,2027,5804,2030,10024,千円/人,20,19.9788,0.0212,table_cells,2,暦年確認,,true,"労働生産性
(単位:千円/人) | 5,804 | 10,024
(年平均上昇率+20.0%)"
s2_outline_180,4次,株式会社森田あられ,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,3942,2030,4619,千円/人,5.4,5.425,0.025,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:千円/人) | 3,942 | 4,619
(年平均上昇率+5.4%)"
s2_outline_180,4次,株式会社森田あられ,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2027,,2030,,千円/人,7,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+7.0%)"
s2_outline_180,4次,株式会社森田あられ,補助事業に係る従業員数,PDF表セル確認済み,2027,554,2030,599,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 554 | 599"
s2_outline_181,4次,株式会社手原産業倉庫,労働生産性,PDF表セル・率検算確認済み,,5394,,8492,千円/人,16.3,16.3321,0.0321,,2,PDFに暦年なし・未取得,,false,"労働生産性 8,49 千円/人 2 5,394千円/人 （単位：千円/人） （年平均上昇率＋16.3％）"
s2_outline_181,4次,株式会社手原産業倉庫,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,2625,,3329,千円/人,8.2,8.2418,0.0418,,2,PDFに暦年なし・未取得,,false,"従業員1人あたり給与支給総額 3,32 千円/人 目標値 9 2,62 千円/人 5 （年平均上昇率＋ . ％） （単位：千円/人） 8 2"
s2_outline_181,4次,株式会社手原産業倉庫,役員1人当たり給与支給総額,PDFで数値なし・ハイフン,,,,,,,,,,,年なし,数値2点なし,false,
s2_outline_181,4次,株式会社手原産業倉庫,補助事業に係る従業員数,PDF表セル確認済み,,359,,329,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 359人 人 329 （単位：人）
s2_outline_182,4次,株式会社北十,労働生産性,PDF表セル・率検算確認済み,2027,1074,2030,2821,万円/人,38,37.9747,0.0253,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 1,074万円/人 | 2,821万円/人
(年平均上昇率+38.0%)"
s2_outline_182,4次,株式会社北十,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,445,2030,568,万円/人,8.5,8.4749,0.0251,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 445万円/人 | 568万円/人
(年平均上昇率+8.5%)"
s2_outline_182,4次,株式会社北十,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2027,,2030,,万円/人,7,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) - -
(年平均上昇率+7.0%)"
s2_outline_182,4次,株式会社北十,補助事業に係る従業員数,PDF表セル確認済み,2027,12,2030,18,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 12人 | 18人"
s2_outline_183,4次,ナカシマヘルスフォース株式会社,労働生産性,PDF表セル・率検算確認済み,2027,15758,2030,22484,千円/人,12.6,12.579,0.021,table_cells,5,暦年確認,,true,"労働生産性
(単位:千円/人) | 15,758 | 22,484
(年平均上昇率+12.6%)"
s2_outline_183,4次,ナカシマヘルスフォース株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,6164,2030,7445,千円/人,6.5,6.4962,0.0038,table_cells,5,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:千円/人) | 6,164 | 7,445
(年平均上昇率+6.5%)"
s2_outline_183,4次,ナカシマヘルスフォース株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2027,,2030,,千円/人,6.5,,,rate_only_from_officer_row,5,暦年確認,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+6.5%)"
s2_outline_183,4次,ナカシマヘルスフォース株式会社,補助事業に係る従業員数,PDF表セル確認済み,2027,425,2030,613,人,,,,table_cells,5,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 425 | 613"
s2_outline_184,4次,日電精密工業株式会社,労働生産性,原本画像目視確認済み,,6972,,14561,千円/人,27.8,27.8237,0.0237,visual_manual_override,2,PDFに暦年なし・未取得,,true,日電精密工業 | 基準年度: 6972 | 基準年度+3年後: 14561
s2_outline_184,4次,日電精密工業株式会社,従業員1人当たり給与支給総額,原本画像目視確認済み,,5031,,6163,千円/人,7,6.9989,0.0011,visual_manual_override,2,PDFに暦年なし・未取得,,true,日電精密工業 | 基準年度: 5031 | 基準年度+3年後: 6163
s2_outline_184,4次,日電精密工業株式会社,役員1人当たり給与支給総額,PDF記載なし又は抽出不能,,,,,,,,,,,年なし,数値2点なし,false,
s2_outline_184,4次,日電精密工業株式会社,補助事業に係る従業員数,原本画像目視確認済み,,240,,261,人,2.8,,,visual_manual_override,2,PDFに暦年なし・未取得,,true,日電精密工業 | 基準年度: 240 | 基準年度+3年後: 261
s2_outline_187,4次,石坂産業株式会社,労働生産性,原本画像目視確認済み,,15160,,32134,千円/人,28.5,28.4562,0.0438,visual_manual_override,2,PDFに暦年なし・未取得,,true,石坂産業 | 基準年度: 15160 | 基準年度+3年後: 32134
s2_outline_187,4次,石坂産業株式会社,従業員1人当たり給与支給総額,原本画像目視確認済み,,6264,,7891,千円/人,8,8.0007,0.0007,visual_manual_override,2,PDFに暦年なし・未取得,,true,石坂産業 | 基準年度: 6264 | 基準年度+3年後: 7891
s2_outline_187,4次,石坂産業株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,6,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+6.0%)"
s2_outline_187,4次,石坂産業株式会社,補助事業に係る従業員数,原本画像目視確認済み,,145,,180,人,,,,visual_manual_override,2,PDFに暦年なし・未取得,,true,石坂産業 | 基準年度: 145 | 基準年度+3年後: 180
s2_outline_189,4次,吉田海運ロジソリューションズ株式会社,労働生産性,原本画像目視確認済み,2027,4602,2030,9039,万円/人,25.2,25.2347,0.0347,visual_manual_override,2,暦年確認,,true,吉田海運ロジソリューションズ | 2027年度（基準年度）: 4602 | 2030年度（基準年度+3年後）: 9039
s2_outline_189,4次,吉田海運ロジソリューションズ株式会社,従業員1人当たり給与支給総額,原本画像目視確認済み,2027,3298,2030,4040,万円/人,7,6.9983,0.0017,visual_manual_override,2,暦年確認,,true,吉田海運ロジソリューションズ | 2027年度（基準年度）: 3298 | 2030年度（基準年度+3年後）: 4040
s2_outline_189,4次,吉田海運ロジソリューションズ株式会社,役員1人当たり給与支給総額,原本画像目視確認済み,2027,10000,2030,12250,万円/人,7,6.9987,0.0013,visual_manual_override,2,暦年確認,,true,吉田海運ロジソリューションズ | 2027年度（基準年度）: 10000 | 2030年度（基準年度+3年後）: 12250
s2_outline_189,4次,吉田海運ロジソリューションズ株式会社,補助事業に係る従業員数,原本画像目視確認済み,2027,687,2030,724,人,,,,visual_manual_override,2,暦年確認,,true,吉田海運ロジソリューションズ | 2027年度（基準年度）: 687 | 2030年度（基準年度+3年後）: 724
s2_outline_191,4次,株式会社ビクトリー,労働生産性,原本画像目視確認済み,2028,36767,2031,66038,万円/人,21.6,21.5566,0.0434,visual_manual_override,2,暦年確認,,true,PDF表目視確認 | 2028年度（基準年度）: 36767 | 2031年度（基準年度+3年後）: 66038
s2_outline_191,4次,株式会社ビクトリー,従業員1人当たり給与支給総額,原本画像目視確認済み,2028,4342,2031,5470,万円/人,8,8.0022,0.0022,visual_manual_override,2,暦年確認,,true,PDF表目視確認 | 2028年度（基準年度）: 4342 | 2031年度（基準年度+3年後）: 5470
s2_outline_191,4次,株式会社ビクトリー,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,8,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+8.0%)"
s2_outline_191,4次,株式会社ビクトリー,補助事業に係る従業員数,原本画像目視確認済み,2028,35,2031,100,人,,,,visual_manual_override,2,暦年確認,,true,PDF表目視確認 | 2028年度（基準年度）: 35 | 2031年度（基準年度+3年後）: 100
s2_outline_192,4次,フクビ岡山株式会社,労働生産性,PDF表セル・率検算確認済み,,17445,,32752,千円/人,23.4,23.3641,0.0359,,2,PDFに暦年なし・未取得,,false,"32,75 千円/人 労働生産性 2 17,445千円/人 （単位:千円/人） （年平均上昇率＋23. ％） 4"
s2_outline_192,4次,フクビ岡山株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,5242,,6279,千円/人,6.2,6.2016,0.0016,,2,PDFに暦年なし・未取得,,true,"6,279千円/人 従業員1人あたり給与支給総額 目標値 5,242千円/人 （年平均上昇率＋6.2％） （単位:千円/人）"
s2_outline_192,4次,フクビ岡山株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,6.2,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+6.2%)"
s2_outline_192,4次,フクビ岡山株式会社,補助事業に係る従業員数,PDF表セル確認済み,,40,,60,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 40名 60名（＋20名） （単位:人）
s2_outline_193,4次,ソントン食品株式会社,労働生産性,PDF表セル・率検算確認済み,,10270,,19298,千円/人,23.4,23.3997,0.0003,,2,PDFに暦年なし・未取得,,true,"労働生産性 19,298千円/人 10,270千円/人 （単位：千円/人） （年平均上昇率＋23.4％）"
s2_outline_193,4次,ソントン食品株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,5497,,6640,千円/人,6.5,6.4995,0.0005,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 6,640千円/人 5,497千円/人 目標値 （年平均上昇率＋6.5％） （単位：千円/人）"
s2_outline_193,4次,ソントン食品株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,5,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+5.0%)"
s2_outline_193,4次,ソントン食品株式会社,補助事業に係る従業員数,PDF表セル確認済み,,595,,631,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 595人 631人 （単位：人）
s2_outline_194,4次,リバードコーポレーション株式会社,労働生産性,PDF表セル・率検算確認済み,,10647,,13174,千円/人,7.4,7.3569,0.0431,,2,PDFに暦年なし・未取得,,true,"労働生産性 13,17 4 10,64 7 （年平均上昇率＋7. ％） （単位:千円/人） 4"
s2_outline_194,4次,リバードコーポレーション株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,3728,,4609,千円/人,7.3,7.3273,0.0273,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 4,60 9 目標値 3,72 8 （年平均上昇率＋7.3％） （単位:千円/人）"
s2_outline_194,4次,リバードコーポレーション株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,6,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+6.0%)"
s2_outline_194,4次,リバードコーポレーション株式会社,補助事業に係る従業員数,PDF表セル確認済み,,120,,135,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 120 135 （単位:人）
s2_outline_195,4次,株式会社レクザム,労働生産性,PDF表セル・率検算確認済み,2026,410,2029,795,万円/人,24.7,24.6985,0.0015,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 410 | 795
(年平均上昇率+24.7%)"
s2_outline_195,4次,株式会社レクザム,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,331,2029,397,万円/人,6.2,6.248,0.048,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 331 | 397
(年平均上昇率+6.2%)"
s2_outline_195,4次,株式会社レクザム,役員1人当たり給与支給総額,PDFで数値なし・ハイフン,,,,,,,,,,,年なし,数値2点なし,false,
s2_outline_195,4次,株式会社レクザム,補助事業に係る従業員数,PDF表セル確認済み,2026,102,2029,108,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 102 | 108"
s2_outline_196,4次,岩手雪運株式会社,労働生産性,PDF表セル・率検算確認済み,,4766,,10804,千円/人,31.4,31.3641,0.0359,,2,PDFに暦年なし・未取得,,true,"労働生産性 10,804千円/人 4,766千円/人 （単位：千円/人） （年平均上昇率＋31. ％） 4"
s2_outline_196,4次,岩手雪運株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,4007,,4694,千円/人,5.4,5.4163,0.0163,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 4,694千円/人 目標値 4,007千円/人 （年平均上昇率＋5.4％） （単位：千円/人）"
s2_outline_196,4次,岩手雪運株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,4.6,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+4.6%)"
s2_outline_196,4次,岩手雪運株式会社,補助事業に係る従業員数,PDF表セル確認済み,,306,,393,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 306人 393人 （単位：人）
s2_outline_199,4次,日本毛織株式会社,労働生産性,PDF表セル・率検算確認済み,,14945,,23446,千円/人,16.2,16.1959,0.0041,,2,PDFに暦年なし・未取得,,true,"労働生産性 23,446 14,94 5 （単位：千円/人） （年平均上昇率＋16.2％）"
s2_outline_199,4次,日本毛織株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,7029,,8424,千円/人,6.2,6.2205,0.0205,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 8,424 目標値 7,029 （年平均上昇率＋6.2％） （単位：千円/人）"
s2_outline_199,4次,日本毛織株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,5,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+5.0%)"
s2_outline_199,4次,日本毛織株式会社,補助事業に係る従業員数,PDF表セル確認済み,,340,,330,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 340 330 （単位：人）
s2_outline_200,4次,有限会社ワンプラスワン,労働生産性,PDF表セル・率検算確認済み,2027,8512,2030,12833,千円/人,14.7,14.6653,0.0347,table_cells,2,暦年確認,,true,"労働生産性
(単位:千円/人) | 8,512千円/人 | 12,833千円/人
(年平均上昇率+14.7%)"
s2_outline_200,4次,有限会社ワンプラスワン,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,5629,2030,6898,千円/人,7,7.0115,0.0115,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:千円/人) | 5,629千円/人 | 6,898千円/人
(年平均上昇率+7.0%)"
s2_outline_200,4次,有限会社ワンプラスワン,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2027,,2030,,千円/人,5,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+5.0%)"
s2_outline_200,4次,有限会社ワンプラスワン,補助事業に係る従業員数,PDF表セル確認済み,2027,150,2030,212,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 150人 | 212人"
s2_outline_201,4次,ハムリー株式会社,労働生産性,PDF表セル・率検算確認済み,2027,811,2030,1608,万円/人,25.6,25.6286,0.0286,table_cells,3,暦年確認,,true,"労働生産性
(単位:万円/人) | 811 | 1,608
(年平均上昇率:25.6%"
s2_outline_201,4次,ハムリー株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,457,2030,552,万円/人,6.5,6.4979,0.0021,table_cells,3,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 457 | 552
(年平均上昇率:6.5%"
s2_outline_201,4次,ハムリー株式会社,役員1人当たり給与支給総額,PDFで数値なし・ハイフン,,,,,,,,,,,年なし,数値2点なし,false,
s2_outline_201,4次,ハムリー株式会社,補助事業に係る従業員数,PDF表セル確認済み,2027,205,2030,227,人,,,,table_cells,3,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 205 | 227"
s2_outline_202,4次,東海デキストリン株式会社,労働生産性,PDF表セル・率検算確認済み,,11134,,48228,千円/人,63,63.0107,0.0107,,2,PDFに暦年なし・未取得,,true,"労働生産性 48,228 11,134 （単位：千円/人） （年平均上昇率＋63 ％） .0"
s2_outline_202,4次,東海デキストリン株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,4833,,5838,千円/人,6.5,6.4999,0.0001,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 5,838 目標値 4,833 （年平均上昇率＋6.5％） （単位：千円/人）"
s2_outline_202,4次,東海デキストリン株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,6.5,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+6.5%)"
s2_outline_202,4次,東海デキストリン株式会社,補助事業に係る従業員数,PDF表セル確認済み,,11,,23,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 11 23 （単位：人）
s2_outline_204,4次,新日本電工株式会社,労働生産性,PDF表セル・率検算確認済み,2027,1997,2030,3167,万円/人,16.6,16.6156,0.0156,table_cells,2,暦年確認,,true,"労働生産性(万円/人) | 1,997 万円/人 | 3,167 万円(年平均上昇率 +16.6%) |  |  |  | "
s2_outline_204,4次,新日本電工株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,780,2030,942,万円/人,6.5,6.4924,0.0076,table_cells,2,暦年確認,,true,従業員1人あたり給与支給総額(万円/人) | 780 万円/人 | 942 万円(年平均上昇率 +6.5%) |  |  |  | 
s2_outline_204,4次,新日本電工株式会社,役員1人当たり給与支給総額,PDFで数値なし・ハイフン,,,,,,,,,,,年なし,数値2点なし,false,
s2_outline_204,4次,新日本電工株式会社,補助事業に係る従業員数,PDF表セル確認済み,2027,801,2030,890,人,,,,table_cells,2,暦年確認,,true,補助事業に係る従業員数(人) | 801 人 | 890 人 |  |  |  | 
s2_outline_206,4次,能勢酒造株式会社,労働生産性,PDF表セル・率検算確認済み,,9529,,19550,千円/人,27.1,27.0671,0.0329,,2,PDFに暦年なし・未取得,,true,労働生産性 19550 9529 （年平均上昇率＋27. ％） （単位：千円/人） 1
s2_outline_206,4次,能勢酒造株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,3873,,4687,千円/人,6.6,6.5653,0.0347,,2,PDFに暦年なし・未取得,,true,従業員1人あたり給与支給総額 4687 目標値 3873 （年平均上昇率＋6. ％） （単位：千円/人） 6
s2_outline_206,4次,能勢酒造株式会社,役員1人当たり給与支給総額,PDFで数値なし・ハイフン,,,,,,,,,,,年なし,数値2点なし,false,
s2_outline_206,4次,能勢酒造株式会社,補助事業に係る従業員数,PDF表セル確認済み,,54,,31,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 54 31 （単位：人）
s2_outline_207,4次,ロートニッテン株式会社,労働生産性,PDF表セル・率検算確認済み,,8985,,17343,千円/人,24.5,24.5094,0.0094,,2,PDFに暦年なし・未取得,,true,"労働生産性 17,343千円/人 8,985千円/人 （単位：千円/人） （年平均上昇率＋24.5％）"
s2_outline_207,4次,ロートニッテン株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,6130,,7342,千円/人,6.2,6.1984,0.0016,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 7,342千円/人 6,130千円/人 目標値 （年平均上昇率＋6.2％） （単位：千円/人）"
s2_outline_207,4次,ロートニッテン株式会社,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,,11143,,12899,千円/人,5,4.9989,0.0011,,2,PDFに暦年なし・未取得,,true,"役員１人あたり給与支給総額 12,899千円/人 11,143千円/人 （年平均上昇率＋5.0％） （単位：千円/人）"
s2_outline_207,4次,ロートニッテン株式会社,補助事業に係る従業員数,PDF表セル確認済み,,280,,300,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 280人 300人 （単位：人）
s2_outline_208,4次,NICHIRO株式会社,労働生産性,PDF表セル・率検算確認済み,,9331,,23183,千円/人,35.4,35.4401,0.0401,,2,PDFに暦年なし・未取得,,true,"労働生産性 23,183 9,331 （単位：千円/人） （年平均上昇率＋35.4％）"
s2_outline_208,4次,NICHIRO株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,4581,,5611,千円/人,7,6.9941,0.0059,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 5,611 目標値 4,581 （年平均上昇率＋7.0％） （単位：千円/人）"
s2_outline_208,4次,NICHIRO株式会社,役員1人当たり給与支給総額,PDF記載なし又は抽出不能,,,,,,,,,,,年なし,数値2点なし,false,
s2_outline_208,4次,NICHIRO株式会社,補助事業に係る従業員数,PDF表セル確認済み,,91,,118,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 91 118 （単位：人）
s2_outline_210,4次,南島酒販株式会社,労働生産性,PDF表セル・率検算確認済み,,4733,,8839,千円/人,23.1,23.1465,0.0465,,2,PDFに暦年なし・未取得,,true,"労働生産性 8,839千円/人 4,733千円/人 （単位：千円/人） （年平均上昇率＋23.1％）"
s2_outline_210,4次,南島酒販株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,4402,,5318,千円/人,6.5,6.504,0.004,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 5,318千円/人 4,402千円/人 目標値 （年平均上昇率＋6.5％） （単位：千円/人）"
s2_outline_210,4次,南島酒販株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,5,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+5.0%)"
s2_outline_210,4次,南島酒販株式会社,補助事業に係る従業員数,PDF表セル確認済み,,114,,128,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 114人 128人 （単位：人）
s2_outline_211,4次,アサヒプリテック株式会社,労働生産性,PDF表セル・率検算確認済み,2028,3059,2031,3736,万円/人,6.9,6.8913,0.0087,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 3,059万円/人 | 3,736万円/人
(年平均上昇率+6.9%)"
