case_id,round,company,is_clean,current9_observed_n,current9_below_n,current9_below_share,current9_flag,directional8_no13_observed_n,directional8_no13_below_n,directional8_no13_below_share,directional8_no13_flag,without_no8_observed_n,without_no8_below_n,without_no8_below_share,without_no8_flag,without_no14_observed_n,without_no14_below_n,without_no14_below_share,without_no14_flag,old7_no8_no14_observed_n,old7_no8_no14_below_n,old7_no8_no14_below_share,old7_no8_no14_flag,no8_no13_no14_observed_n,no8_no13_no14_below_n,no8_no13_no14_below_share,no8_no13_no14_flag,direct_or_near_direct5_observed_n,direct_or_near_direct5_below_n,direct_or_near_direct5_below_share,direct_or_near_direct5_flag,direct_comparable3_observed_n,direct_comparable3_below_n,direct_comparable3_below_share,direct_comparable3_flag
s2_outline_217,4次,院庄林業株式会社,True,8,3.0,0.375,False,8,3.0,0.375,False,7,3.0,0.42857142857142855,False,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,6,3.0,0.5,False,5,3.0,0.6,True,3,2.0,0.6666666666666666,True
s2_outline_227,4次,株式会社トノックス,True,8,2.0,0.25,False,8,2.0,0.25,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,3,1.0,0.3333333333333333,False
s1_outline__204,2次,メック株式会社,True,7,4.0,0.5714285714285714,False,6,3.0,0.5,False,6,4.0,0.6666666666666666,True,6,4.0,0.6666666666666666,True,5,4.0,0.8,True,4,3.0,0.75,False,3,3.0,1.0,False,3,3.0,1.0,True
s1_outline_89,1次,京西テクノス株式会社,False,7,2.0,0.2857142857142857,False,6,1.0,0.16666666666666666,False,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False,2,1.0,0.5,False
s1_outline_113,2次,トーアス株式会社,False,7,3.0,0.42857142857142855,False,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,6,3.0,0.5,False,5,2.0,0.4,False,4,1.0,0.25,False,3,0.0,0.0,False,2,0.0,0.0,False
s1_outline_118,2次,クリエイトワン株式会社,True,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,6,2.0,0.3333333333333333,False,6,3.0,0.5,False,5,2.0,0.4,False,4,2.0,0.5,False,3,1.0,0.3333333333333333,False,2,0.0,0.0,False
s1_outline_146,1次,アオイ電子株式会社,True,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False,2,1.0,0.5,False
s1_outline_147,1次,株式会社ｂｕｄ梱包出荷サポート,True,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,5,1.0,0.2,False,4,1.0,0.25,False,3,0.0,0.0,False,3,0.0,0.0,False
s1_outline_177,2次,さいほく鉄工株式会社,False,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,6,2.0,0.3333333333333333,False,6,3.0,0.5,False,5,2.0,0.4,False,4,2.0,0.5,False,3,1.0,0.3333333333333333,False,2,1.0,0.5,False
s2_outline_17,3次,日生流通運輸倉庫株式会社,True,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False,2,1.0,0.5,False
s2_outline_81,3次,東亜薬品株式会社,True,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,6,3.0,0.5,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,4,2.0,0.5,False,3,2.0,0.6666666666666666,False,2,2.0,1.0,False
s2_outline_108,3次,株式会社丸杉,False,7,3.0,0.42857142857142855,False,6,2.0,0.3333333333333333,False,6,3.0,0.5,False,6,3.0,0.5,False,5,3.0,0.6,True,4,2.0,0.5,False,3,1.0,0.3333333333333333,False,2,1.0,0.5,False
s1_outline__198,2次,ユニコム株式会社,True,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,5,1.0,0.2,False,4,1.0,0.25,False,4,1.0,0.25,False,3,0.0,0.0,False,2,0.0,0.0,False
s1_outline_79,1次,スーパー工業株式会社,True,6,0.0,0.0,False,6,0.0,0.0,False,5,0.0,0.0,False,5,0.0,0.0,False,4,0.0,0.0,False,4,0.0,0.0,False,3,0.0,0.0,False,3,0.0,0.0,False
s2_outline_26,3次,株式会社ティーケーシン,False,6,0.0,0.0,False,6,0.0,0.0,False,5,0.0,0.0,False,5,0.0,0.0,False,4,0.0,0.0,False,4,0.0,0.0,False,3,0.0,0.0,False,2,0.0,0.0,False
s2_outline_46,3次,カンケンテクノ株式会社,False,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,5,2.0,0.4,False,4,2.0,0.5,False,4,2.0,0.5,False,3,2.0,0.6666666666666666,False,3,2.0,0.6666666666666666,True
s2_outline_60,3次,株式会社トッカコーポレーション,True,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,5,2.0,0.4,False,4,2.0,0.5,False,4,2.0,0.5,False,3,2.0,0.6666666666666666,False,3,2.0,0.6666666666666666,True
s2_outline_120,4次,株式会社クボテック,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,5,1.0,0.2,False,4,1.0,0.25,False,4,1.0,0.25,False,3,0.0,0.0,False,2,0.0,0.0,False
s2_outline_132,4次,株式会社コハラ,True,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,5,1.0,0.2,False,4,1.0,0.25,False,4,1.0,0.25,False,3,0.0,0.0,False,3,0.0,0.0,False
s2_outline_181,4次,株式会社手原産業倉庫,False,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,5,2.0,0.4,False,4,2.0,0.5,False,4,2.0,0.5,False,3,2.0,0.6666666666666666,False,2,1.0,0.5,False
s1_outline_86,1次,グローバル・テック株式会社,False,5,0.0,0.0,False,4,0.0,0.0,False,5,0.0,0.0,False,5,0.0,0.0,False,5,0.0,0.0,False,4,0.0,0.0,False,4,0.0,0.0,False,3,0.0,0.0,False
s1_outline__201,2次,株式会社イートアンドフーズ,False,4,1.0,0.25,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False,3,1.0,0.3333333333333333,False,2,1.0,0.5,False,2,1.0,0.5,False,2,1.0,0.5,False,2,1.0,0.5,False
s1_outline__183,2次,スズキハイテック株式会社,True,8,0.0,0.0,False,7,0.0,0.0,False,7,0.0,0.0,False,7,0.0,0.0,False,6,0.0,0.0,False,5,0.0,0.0,False,4,0.0,0.0,False,3,0.0,0.0,False
s1_outline__202,2次,アライドコーヒーロースターズ株式会社,True,8,4.0,0.5,False,7,3.0,0.42857142857142855,False,7,4.0,0.5714285714285714,False,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,5,2.0,0.4,False,4,2.0,0.5,False,3,2.0,0.6666666666666666,True
s1_outline_12,1次,株式会社松岡,True,8,3.0,0.375,False,7,2.0,0.2857142857142857,False,7,3.0,0.42857142857142855,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,5,1.0,0.2,False,4,1.0,0.25,False,2,1.0,0.5,False
s1_outline_61,1次,三恵工業株式会社,False,8,3.0,0.375,False,7,3.0,0.42857142857142855,False,7,3.0,0.42857142857142855,False,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,5,3.0,0.6,True,4,3.0,0.75,True,3,3.0,1.0,True
s1_outline_69,1次,NAX JAPAN株式会社,False,8,2.0,0.25,False,7,1.0,0.14285714285714285,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s1_outline_91,1次,矢田工業株式会社,False,8,2.0,0.25,False,7,1.0,0.14285714285714285,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s1_outline_106,1次,株式会社シーエル,True,8,2.0,0.25,False,7,1.0,0.14285714285714285,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s1_outline_112,2次,株式会社八芳園,True,8,3.0,0.375,False,7,3.0,0.42857142857142855,False,7,3.0,0.42857142857142855,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,4,2.0,0.5,False,3,2.0,0.6666666666666666,True
s1_outline_121,2次,土佐鶴酒造株式会社,True,8,3.0,0.375,False,7,3.0,0.42857142857142855,False,7,2.0,0.2857142857142857,False,7,3.0,0.42857142857142855,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,4,1.0,0.25,False,3,0.0,0.0,False
s1_outline_128,2次,株式会社ただおザウルス,True,8,2.0,0.25,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,4,2.0,0.5,False,3,1.0,0.3333333333333333,False
s1_outline_130,2次,小林酒造株式会社,True,8,1.0,0.125,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,4,0.0,0.0,False,3,0.0,0.0,False
s1_outline_134,2次,株式会社コンメックス,True,8,1.0,0.125,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,4,0.0,0.0,False,3,0.0,0.0,False
s1_outline_137,2次,総武機械株式会社,True,8,0.0,0.0,False,7,0.0,0.0,False,7,0.0,0.0,False,7,0.0,0.0,False,6,0.0,0.0,False,5,0.0,0.0,False,4,0.0,0.0,False,3,0.0,0.0,False
s1_outline_157,2次,ハマダコンフェクト株式会社,False,8,2.0,0.25,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s1_outline_158,2次,平和食品工業株式会社,True,8,2.0,0.25,False,7,1.0,0.14285714285714285,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s1_outline_174,2次,株式会社Ｐｌａｎ・Ｄｏ・Ｓｅｅ琉球,False,8,1.0,0.125,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,7,0.0,0.0,False,6,0.0,0.0,False,5,0.0,0.0,False,4,0.0,0.0,False,3,0.0,0.0,False
s2_outline_1,3次,株式会社角藤,True,8,3.0,0.375,False,7,2.0,0.2857142857142857,False,7,3.0,0.42857142857142855,False,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,5,2.0,0.4,False,4,2.0,0.5,False,3,2.0,0.6666666666666666,True
s2_outline_11,3次,たまご＆ファーマーズ株式会社,False,8,2.0,0.25,False,7,1.0,0.14285714285714285,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,5,1.0,0.2,False,4,1.0,0.25,False,2,0.0,0.0,False
s2_outline_13,3次,フジセイコー株式会社,False,8,3.0,0.375,False,7,3.0,0.42857142857142855,False,7,2.0,0.2857142857142857,False,7,3.0,0.42857142857142855,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,4,1.0,0.25,False,3,0.0,0.0,False
s2_outline_45,3次,株式会社田中食品興業所,True,8,2.0,0.25,False,7,1.0,0.14285714285714285,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s2_outline_58,3次,巴工業株式会社,True,8,3.0,0.375,False,7,2.0,0.2857142857142857,False,7,3.0,0.42857142857142855,False,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,5,2.0,0.4,False,4,2.0,0.5,False,3,2.0,0.6666666666666666,True
s2_outline_66,3次,トクセン工業株式会社,True,8,1.0,0.125,False,7,0.0,0.0,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,5,0.0,0.0,False,4,0.0,0.0,False,3,0.0,0.0,False
s2_outline_84,3次,株式会社ジョヴィ,True,8,4.0,0.5,False,7,3.0,0.42857142857142855,False,7,3.0,0.42857142857142855,False,7,3.0,0.42857142857142855,False,6,2.0,0.3333333333333333,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s2_outline_88,3次,モルツウェル株式会社,True,8,1.0,0.125,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s2_outline_104,3次,アイサービス株式会社,False,8,2.0,0.25,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s2_outline_150,4次,株式会社玉子屋,False,8,1.0,0.125,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s2_outline_199,4次,日本毛織株式会社,True,8,4.0,0.5,False,7,3.0,0.42857142857142855,False,7,4.0,0.5714285714285714,False,7,4.0,0.5714285714285714,False,6,4.0,0.6666666666666666,True,5,3.0,0.6,True,4,3.0,0.75,True,3,3.0,1.0,True
s2_outline_229,3次,オーディエー株式会社,True,8,1.0,0.125,False,7,0.0,0.0,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,5,0.0,0.0,False,4,0.0,0.0,False,3,0.0,0.0,False
s1_outline__182,2次,埼玉機器株式会社,True,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,6,0.0,0.0,False,5,0.0,0.0,False,5,0.0,0.0,False,4,0.0,0.0,False,3,0.0,0.0,False
s1_outline__188,1次,山城金属株式会社,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s1_outline__205,2次,ヤマシンスチール株式会社,True,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s1_outline_19,1次,株式会社XEN GROUP,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,5,1.0,0.2,False,4,0.0,0.0,False,3,0.0,0.0,False
s1_outline_42,1次,株式会社山田ドビー,False,7,0.0,0.0,False,7,0.0,0.0,False,6,0.0,0.0,False,6,0.0,0.0,False,5,0.0,0.0,False,5,0.0,0.0,False,4,0.0,0.0,False,3,0.0,0.0,False
s2_outline_9,3次,株式会社マルト水谷,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,5,2.0,0.4,False,4,2.0,0.5,False,3,2.0,0.6666666666666666,True
s2_outline_37,3次,ノーラエンジニアリング株式会社,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,0.0,0.0,False,6,1.0,0.16666666666666666,False,5,0.0,0.0,False,5,0.0,0.0,False,4,0.0,0.0,False,3,0.0,0.0,False
s2_outline_49,3次,白鷺特殊鋼株式会社,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,1.0,0.16666666666666666,False,6,2.0,0.3333333333333333,False,5,1.0,0.2,False,5,1.0,0.2,False,4,0.0,0.0,False,3,0.0,0.0,False
s2_outline_61,3次,株式会社川金コアテック,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,5,2.0,0.4,False,4,2.0,0.5,False,3,2.0,0.6666666666666666,True
s2_outline_73,3次,株式会社ライジング,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s2_outline_80,3次,株式会社レイズ,False,7,0.0,0.0,False,7,0.0,0.0,False,6,0.0,0.0,False,6,0.0,0.0,False,5,0.0,0.0,False,5,0.0,0.0,False,4,0.0,0.0,False,3,0.0,0.0,False
s2_outline_93,3次,東亜工業株式会社,True,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,5,2.0,0.4,False,4,2.0,0.5,False,3,2.0,0.6666666666666666,True
s2_outline_97,3次,中村土建株式会社,True,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s2_outline_98,3次,ホーコス株式会社,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,5,2.0,0.4,False,4,2.0,0.5,False,3,2.0,0.6666666666666666,True
s2_outline_123,3次,東洋ケアサービス株式会社,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,1.0,0.16666666666666666,False,6,2.0,0.3333333333333333,False,5,1.0,0.2,False,5,1.0,0.2,False,4,0.0,0.0,False,3,0.0,0.0,False
s2_outline_188,3次,株式会社ユビタス,False,7,0.0,0.0,False,7,0.0,0.0,False,6,0.0,0.0,False,6,0.0,0.0,False,5,0.0,0.0,False,5,0.0,0.0,False,4,0.0,0.0,False,3,0.0,0.0,False
s2_outline_201,4次,ハムリー株式会社,True,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,5,1.0,0.2,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s2_outline_207,4次,ロートニッテン株式会社,False,7,3.0,0.42857142857142855,False,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,6,3.0,0.5,False,5,3.0,0.6,True,5,3.0,0.6,True,4,3.0,0.75,True,3,3.0,1.0,True
s2_outline_213,4次,ファインプラス株式会社,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,5,2.0,0.4,False,4,2.0,0.5,False,3,2.0,0.6666666666666666,True
s2_outline_226,4次,日本海精錬株式会社,True,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,5,2.0,0.4,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False
s1_outline_7,1次,株式会社ＭＡＲＵＷＡ,True,5,1.0,0.2,False,5,1.0,0.2,False,4,1.0,0.25,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False,3,1.0,0.3333333333333333,False,2,1.0,0.5,False,2,1.0,0.5,False
s1_outline_9,1次,株式会社Pale Blue,True,5,1.0,0.2,False,5,1.0,0.2,False,4,1.0,0.25,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False,3,1.0,0.3333333333333333,False,2,1.0,0.5,False,2,1.0,0.5,False
s1_outline_169,2次,サトウ食品株式会社,False,5,2.0,0.4,False,5,2.0,0.4,False,4,2.0,0.5,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False,3,1.0,0.3333333333333333,False,2,1.0,0.5,False,2,1.0,0.5,False
s1_outline_87,1次,トーカロ株式会社,True,9,3.0,0.3333333333333333,False,8,2.0,0.25,False,8,3.0,0.375,False,8,3.0,0.375,False,7,3.0,0.42857142857142855,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,3,1.0,0.3333333333333333,False
s1_outline_149,2次,株式会社共同物流サービス,True,9,3.0,0.3333333333333333,False,8,3.0,0.375,False,8,3.0,0.375,False,8,3.0,0.375,False,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,5,3.0,0.6,True,3,3.0,1.0,True
s1_outline_150,2次,三笠産業株式会社,True,9,2.0,0.2222222222222222,False,8,2.0,0.25,False,8,2.0,0.25,False,8,1.0,0.125,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,3,0.0,0.0,False
s2_outline_90,3次,有価物回収協業組合　石坂グループ,True,9,0.0,0.0,False,8,0.0,0.0,False,8,0.0,0.0,False,8,0.0,0.0,False,7,0.0,0.0,False,6,0.0,0.0,False,5,0.0,0.0,False,3,0.0,0.0,False
s2_outline_125,4次,株式会社タンケンシールセーコウ,True,9,3.0,0.3333333333333333,False,8,3.0,0.375,False,8,3.0,0.375,False,8,3.0,0.375,False,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,5,3.0,0.6,True,3,2.0,0.6666666666666666,True
s2_outline_166,4次,株式会社新潟食品運輸,True,9,3.0,0.3333333333333333,False,8,2.0,0.25,False,8,3.0,0.375,False,8,3.0,0.375,False,7,3.0,0.42857142857142855,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,3,1.0,0.3333333333333333,False
s1_outline_29,1次,株式会社三和テスコ,False,8,0.0,0.0,False,8,0.0,0.0,False,7,0.0,0.0,False,7,0.0,0.0,False,6,0.0,0.0,False,6,0.0,0.0,False,5,0.0,0.0,False,3,0.0,0.0,False
s2_outline_2,3次,ガイア株式会社,False,8,1.0,0.125,False,8,1.0,0.125,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,0.0,0.0,False,3,0.0,0.0,False
s2_outline_31,3次,アトム株式会社,True,8,1.0,0.125,False,8,1.0,0.125,False,7,1.0,0.14285714285714285,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,3,1.0,0.3333333333333333,False
s2_outline_117,4次,瀬戸内海印刷株式会社,False,8,1.0,0.125,False,8,1.0,0.125,False,7,1.0,0.14285714285714285,False,7,0.0,0.0,False,6,0.0,0.0,False,6,0.0,0.0,False,5,0.0,0.0,False,3,0.0,0.0,False
s2_outline_118,4次,株式会社光洋,False,8,3.0,0.375,False,8,3.0,0.375,False,7,3.0,0.42857142857142855,False,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,6,3.0,0.5,False,5,3.0,0.6,True,3,2.0,0.6666666666666666,True
s2_outline_133,4次,株式会社ユタカ,False,8,0.0,0.0,False,8,0.0,0.0,False,7,0.0,0.0,False,7,0.0,0.0,False,6,0.0,0.0,False,6,0.0,0.0,False,5,0.0,0.0,False,3,0.0,0.0,False
s2_outline_138,4次,株式会社ジーケーエス,False,8,2.0,0.25,False,8,2.0,0.25,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,3,1.0,0.3333333333333333,False
s2_outline_146,4次,セーレンアドバンストマテリアルズ株式会社,True,8,2.0,0.25,False,8,2.0,0.25,False,7,2.0,0.2857142857142857,False,7,1.0,0.14285714285714285,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,0.0,0.0,False,3,0.0,0.0,False
s2_outline_162,4次,三恵株式会社,True,8,3.0,0.375,False,8,3.0,0.375,False,7,3.0,0.42857142857142855,False,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,6,3.0,0.5,False,5,3.0,0.6,True,3,2.0,0.6666666666666666,True
s2_outline_170,4次,鈴木鉄工株式会社,True,8,3.0,0.375,False,8,3.0,0.375,False,7,3.0,0.42857142857142855,False,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,6,3.0,0.5,False,5,2.0,0.4,False,3,1.0,0.3333333333333333,False
s2_outline_180,4次,株式会社森田あられ,False,8,3.0,0.375,False,8,3.0,0.375,False,7,3.0,0.42857142857142855,False,7,3.0,0.42857142857142855,False,6,3.0,0.5,False,6,3.0,0.5,False,5,3.0,0.6,True,3,2.0,0.6666666666666666,True
s2_outline_202,4次,東海デキストリン株式会社,True,8,3.0,0.375,False,8,3.0,0.375,False,7,2.0,0.2857142857142857,False,7,3.0,0.42857142857142855,False,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,5,1.0,0.2,False,3,0.0,0.0,False
s2_outline_211,4次,アサヒプリテック株式会社,True,8,2.0,0.25,False,8,2.0,0.25,False,7,2.0,0.2857142857142857,False,7,2.0,0.2857142857142857,False,6,2.0,0.3333333333333333,False,6,2.0,0.3333333333333333,False,5,2.0,0.4,False,3,1.0,0.3333333333333333,False
s1_outline_38,1次,テラル株式会社,True,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,5,1.0,0.2,False,4,1.0,0.25,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False,2,1.0,0.5,False
s1_outline_73,1次,株式会社大昌鉄工所,True,6,0.0,0.0,False,6,0.0,0.0,False,5,0.0,0.0,False,5,0.0,0.0,False,4,0.0,0.0,False,4,0.0,0.0,False,3,0.0,0.0,False,3,0.0,0.0,False
s2_outline_6,3次,株式会社上野凮月堂,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,5,1.0,0.2,False,4,1.0,0.25,False,4,1.0,0.25,False,3,0.0,0.0,False,3,0.0,0.0,False
s2_outline_78,3次,株式会社宮古島の雪塩,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,5,1.0,0.2,False,4,1.0,0.25,False,4,1.0,0.25,False,3,0.0,0.0,False,2,0.0,0.0,False
s2_outline_177,4次,八光エルアール株式会社,False,6,1.0,0.16666666666666666,False,6,1.0,0.16666666666666666,False,5,1.0,0.2,False,5,0.0,0.0,False,4,0.0,0.0,False,4,0.0,0.0,False,3,0.0,0.0,False,2,0.0,0.0,False
s1_outline_55,1次,株式会社コーヨークリエイト,True,4,1.0,0.25,False,3,1.0,0.3333333333333333,False,4,1.0,0.25,False,4,1.0,0.25,False,4,1.0,0.25,False,3,1.0,0.3333333333333333,False,3,1.0,0.3333333333333333,False,2,1.0,0.5,False
s1_outline_56,1次,高知通運株式会社,False,3,0.0,0.0,False,3,0.0,0.0,False,3,0.0,0.0,False,3,0.0,0.0,False,3,0.0,0.0,False,3,0.0,0.0,False,2,0.0,0.0,False,1,0.0,0.0,False
