case_id,round,company,metric_no,metric_label,company_value,applicant_median,relative_gap_below_benchmark,absolute_relative_gap_lt_1pct,absolute_relative_gap_lt_5pct,absolute_relative_gap_lt_10pct,primary_core28
s1_outline_69,1次,NAX JAPAN株式会社,9,年平均従業員1人当たり給与の伸び,5.01,3.5,-0.4314285714285714,False,False,False,False
s1_outline_91,1次,矢田工業株式会社,9,年平均従業員1人当たり給与の伸び,5.0,3.5,-0.42857142857142855,False,False,False,False
s1_outline_106,1次,株式会社シーエル,9,年平均従業員1人当たり給与の伸び,5.2,3.5,-0.48571428571428577,False,False,False,False
s1_outline_112,2次,株式会社八芳園,9,年平均従業員1人当たり給与の伸び,5.6,5.0,-0.11999999999999993,False,False,False,False
s1_outline_121,2次,土佐鶴酒造株式会社,9,年平均従業員1人当たり給与の伸び,5.0,5.0,0.0,True,True,True,False
s1_outline_128,2次,株式会社ただおザウルス,9,年平均従業員1人当たり給与の伸び,7.0,5.0,-0.4,False,False,False,False
s1_outline_130,2次,小林酒造株式会社,9,年平均従業員1人当たり給与の伸び,6.0,5.0,-0.2,False,False,False,False
s1_outline_134,2次,株式会社コンメックス,9,年平均従業員1人当たり給与の伸び,5.0,5.0,0.0,True,True,True,False
s1_outline_137,2次,総武機械株式会社,9,年平均従業員1人当たり給与の伸び,5.0,5.0,0.0,True,True,True,False
s1_outline_157,2次,ハマダコンフェクト株式会社,9,年平均従業員1人当たり給与の伸び,6.0,5.0,-0.2,False,False,False,False
s1_outline_158,2次,平和食品工業株式会社,9,年平均従業員1人当たり給与の伸び,5.5,5.0,-0.1,False,False,False,False
s1_outline_174,2次,株式会社Ｐｌａｎ・Ｄｏ・Ｓｅｅ琉球,9,年平均従業員1人当たり給与の伸び,6.3,5.0,-0.25999999999999995,False,False,False,False
s2_outline_1,3次,株式会社角藤,9,年平均従業員1人当たり給与の伸び,5.0,6.0,0.16666666666666666,False,False,False,False
s2_outline_11,3次,たまご＆ファーマーズ株式会社,9,年平均従業員1人当たり給与の伸び,7.0,6.0,-0.16666666666666666,False,False,False,False
s2_outline_13,3次,フジセイコー株式会社,9,年平均従業員1人当たり給与の伸び,6.5,6.0,-0.08333333333333333,False,False,True,False
s2_outline_45,3次,株式会社田中食品興業所,9,年平均従業員1人当たり給与の伸び,6.2,6.0,-0.03333333333333336,False,True,True,False
s2_outline_58,3次,巴工業株式会社,9,年平均従業員1人当たり給与の伸び,5.0,6.0,0.16666666666666666,False,False,False,False
s2_outline_66,3次,トクセン工業株式会社,9,年平均従業員1人当たり給与の伸び,6.0,6.0,0.0,True,True,True,False
s2_outline_84,3次,株式会社ジョヴィ,9,年平均従業員1人当たり給与の伸び,7.6,6.0,-0.2666666666666666,False,False,False,False
s2_outline_88,3次,モルツウェル株式会社,9,年平均従業員1人当たり給与の伸び,5.6,6.0,0.06666666666666672,False,False,True,False
s2_outline_104,3次,アイサービス株式会社,9,年平均従業員1人当たり給与の伸び,6.0,6.0,0.0,True,True,True,False
s2_outline_150,4次,株式会社玉子屋,9,年平均従業員1人当たり給与の伸び,6.0,6.5,0.07692307692307693,False,False,True,False
s2_outline_199,4次,日本毛織株式会社,9,年平均従業員1人当たり給与の伸び,6.2,6.5,0.04615384615384613,False,True,True,False
s2_outline_229,3次,オーディエー株式会社,9,年平均従業員1人当たり給与の伸び,6.1,6.0,-0.016666666666666607,False,True,True,False
s1_outline__182,2次,埼玉機器株式会社,9,年平均従業員1人当たり給与の伸び,5.1,5.0,-0.019999999999999928,False,True,True,False
s1_outline__188,1次,山城金属株式会社,9,年平均従業員1人当たり給与の伸び,5.1,3.5,-0.457142857142857,False,False,False,False
s1_outline__205,2次,ヤマシンスチール株式会社,9,年平均従業員1人当たり給与の伸び,8.3,5.0,-0.6600000000000001,False,False,False,False
s1_outline_19,1次,株式会社XEN GROUP,9,年平均従業員1人当たり給与の伸び,4.0,3.5,-0.14285714285714285,False,False,False,False
s1_outline_42,1次,株式会社山田ドビー,9,年平均従業員1人当たり給与の伸び,5.95,3.5,-0.7000000000000001,False,False,False,False
s2_outline_9,3次,株式会社マルト水谷,9,年平均従業員1人当たり給与の伸び,5.5,6.0,0.08333333333333333,False,False,True,False
s2_outline_37,3次,ノーラエンジニアリング株式会社,9,年平均従業員1人当たり給与の伸び,6.7,6.0,-0.1166666666666667,False,False,False,False
s2_outline_49,3次,白鷺特殊鋼株式会社,9,年平均従業員1人当たり給与の伸び,6.7,6.0,-0.1166666666666667,False,False,False,False
s2_outline_61,3次,株式会社川金コアテック,9,年平均従業員1人当たり給与の伸び,5.5,6.0,0.08333333333333333,False,False,True,False
s2_outline_73,3次,株式会社ライジング,9,年平均従業員1人当たり給与の伸び,8.9,6.0,-0.4833333333333334,False,False,False,False
s2_outline_80,3次,株式会社レイズ,9,年平均従業員1人当たり給与の伸び,7.0,6.0,-0.16666666666666666,False,False,False,False
s2_outline_93,3次,東亜工業株式会社,9,年平均従業員1人当たり給与の伸び,5.5,6.0,0.08333333333333333,False,False,True,False
s2_outline_97,3次,中村土建株式会社,9,年平均従業員1人当たり給与の伸び,5.6,6.0,0.06666666666666672,False,False,True,False
s2_outline_98,3次,ホーコス株式会社,9,年平均従業員1人当たり給与の伸び,5.5,6.0,0.08333333333333333,False,False,True,False
s2_outline_123,3次,東洋ケアサービス株式会社,9,年平均従業員1人当たり給与の伸び,8.0,6.0,-0.3333333333333333,False,False,False,False
s2_outline_188,3次,株式会社ユビタス,9,年平均従業員1人当たり給与の伸び,10.0,6.0,-0.6666666666666666,False,False,False,False
s2_outline_201,4次,ハムリー株式会社,9,年平均従業員1人当たり給与の伸び,6.5,6.5,0.0,True,True,True,False
s2_outline_207,4次,ロートニッテン株式会社,9,年平均従業員1人当たり給与の伸び,6.2,6.5,0.04615384615384613,False,True,True,False
s2_outline_213,4次,ファインプラス株式会社,9,年平均従業員1人当たり給与の伸び,6.2,6.5,0.04615384615384613,False,True,True,False
s2_outline_226,4次,日本海精錬株式会社,9,年平均従業員1人当たり給与の伸び,6.0,6.5,0.07692307692307693,False,False,True,False
s1_outline_7,1次,株式会社ＭＡＲＵＷＡ,9,年平均従業員1人当たり給与の伸び,3.87,3.5,-0.10571428571428575,False,False,False,False
s1_outline_9,1次,株式会社Pale Blue,9,年平均従業員1人当たり給与の伸び,3.16,3.5,0.0971428571428571,False,False,True,False
s1_outline_169,2次,サトウ食品株式会社,9,年平均従業員1人当たり給与の伸び,6.0,5.0,-0.2,False,False,False,False
s1_outline_87,1次,トーカロ株式会社,9,年平均従業員1人当たり給与の伸び,4.0,3.5,-0.14285714285714285,False,False,False,False
s1_outline_149,2次,株式会社共同物流サービス,9,年平均従業員1人当たり給与の伸び,4.5,5.0,0.1,False,False,False,False
s1_outline_150,2次,三笠産業株式会社,9,年平均従業員1人当たり給与の伸び,7.0,5.0,-0.4,False,False,False,False
s2_outline_90,3次,有価物回収協業組合　石坂グループ,9,年平均従業員1人当たり給与の伸び,7.4,6.0,-0.2333333333333334,False,False,False,False
s2_outline_125,4次,株式会社タンケンシールセーコウ,9,年平均従業員1人当たり給与の伸び,6.2,6.5,0.04615384615384613,False,True,True,False
s2_outline_166,4次,株式会社新潟食品運輸,9,年平均従業員1人当たり給与の伸び,6.5,6.5,0.0,True,True,True,False
s1_outline_29,1次,株式会社三和テスコ,9,年平均従業員1人当たり給与の伸び,4.52,3.5,-0.2914285714285713,False,False,False,False
s2_outline_2,3次,ガイア株式会社,9,年平均従業員1人当たり給与の伸び,7.0,6.0,-0.16666666666666666,False,False,False,False
s2_outline_31,3次,アトム株式会社,9,年平均従業員1人当たり給与の伸び,5.8,6.0,0.03333333333333336,False,True,True,False
s2_outline_117,4次,瀬戸内海印刷株式会社,9,年平均従業員1人当たり給与の伸び,9.1,6.5,-0.39999999999999997,False,False,False,False
s2_outline_118,4次,株式会社光洋,9,年平均従業員1人当たり給与の伸び,6.5,6.5,0.0,True,True,True,False
s2_outline_133,4次,株式会社ユタカ,9,年平均従業員1人当たり給与の伸び,7.0,6.5,-0.07692307692307693,False,False,True,False
s2_outline_138,4次,株式会社ジーケーエス,9,年平均従業員1人当たり給与の伸び,7.0,6.5,-0.07692307692307693,False,False,True,False
s2_outline_146,4次,セーレンアドバンストマテリアルズ株式会社,9,年平均従業員1人当たり給与の伸び,7.3,6.5,-0.12307692307692306,False,False,False,False
s2_outline_162,4次,三恵株式会社,9,年平均従業員1人当たり給与の伸び,7.0,6.5,-0.07692307692307693,False,False,True,False
s2_outline_170,4次,鈴木鉄工株式会社,9,年平均従業員1人当たり給与の伸び,8.0,6.5,-0.23076923076923078,False,False,False,False
s2_outline_180,4次,株式会社森田あられ,9,年平均従業員1人当たり給与の伸び,5.4,6.5,0.16923076923076918,False,False,False,False
s2_outline_202,4次,東海デキストリン株式会社,9,年平均従業員1人当たり給与の伸び,6.5,6.5,0.0,True,True,True,False
s2_outline_211,4次,アサヒプリテック株式会社,9,年平均従業員1人当たり給与の伸び,6.5,6.5,0.0,True,True,True,False
s1_outline_38,1次,テラル株式会社,9,年平均従業員1人当たり給与の伸び,3.51,3.5,-0.0028571428571427964,True,True,True,False
s1_outline_73,1次,株式会社大昌鉄工所,9,年平均従業員1人当たり給与の伸び,4.8,3.5,-0.3714285714285714,False,False,False,False
s2_outline_6,3次,株式会社上野凮月堂,9,年平均従業員1人当たり給与の伸び,6.0,6.0,0.0,True,True,True,False
s2_outline_78,3次,株式会社宮古島の雪塩,9,年平均従業員1人当たり給与の伸び,7.0,6.0,-0.16666666666666666,False,False,False,False
s2_outline_177,4次,八光エルアール株式会社,9,年平均従業員1人当たり給与の伸び,6.9,6.5,-0.06153846153846159,False,False,True,False
s1_outline_55,1次,株式会社コーヨークリエイト,9,年平均従業員1人当たり給与の伸び,3.0,3.5,0.14285714285714285,False,False,False,False
s1_outline_56,1次,高知通運株式会社,9,年平均従業員1人当たり給与の伸び,6.2,3.5,-0.7714285714285715,False,False,False,False
s1_outline_105,1次,中外医薬生産株式会社,9,年平均従業員1人当たり給与の伸び,5.5,3.5,-0.5714285714285714,False,False,False,False
s1_outline__191,2次,株式会社カナイ,9,年平均従業員1人当たり給与の伸び,7.0,5.0,-0.4,False,False,False,False
s1_outline_1,1次,株式会社岩崎電機製作所,9,年平均従業員1人当たり給与の伸び,5.0,3.5,-0.42857142857142855,False,False,False,False
s1_outline_5,1次,大森機械工業株式会社,9,年平均従業員1人当たり給与の伸び,4.0,3.5,-0.14285714285714285,False,False,False,False
s1_outline_10,1次,株式会社プレジィール,9,年平均従業員1人当たり給与の伸び,3.0,3.5,0.14285714285714285,False,False,False,False
s1_outline_21,1次,株式会社くまさんメディクス,9,年平均従業員1人当たり給与の伸び,7.25,3.5,-1.0714285714285714,False,False,False,False
s1_outline_48,1次,SINGS株式会社,9,年平均従業員1人当たり給与の伸び,5.9,3.5,-0.6857142857142858,False,False,False,False
s1_outline_92,1次,アサヒフォージ株式会社,9,年平均従業員1人当たり給与の伸び,4.03,3.5,-0.1514285714285715,False,False,False,False
s1_outline_100,1次,マリンフード株式会社,9,年平均従業員1人当たり給与の伸び,4.06,3.5,-0.1599999999999999,False,False,False,False
s1_outline_115,2次,株式会社国際エキスプレス,9,年平均従業員1人当たり給与の伸び,6.1,5.0,-0.21999999999999992,False,False,False,False
s1_outline_117,2次,信越理研株式会社,9,年平均従業員1人当たり給与の伸び,5.09,5.0,-0.01799999999999997,False,True,True,False
s1_outline_122,2次,岸和田製鋼株式会社,9,年平均従業員1人当たり給与の伸び,4.0,5.0,0.2,False,False,False,False
s1_outline_124,2次,株式会社シロ,9,年平均従業員1人当たり給与の伸び,7.5,5.0,-0.5,False,False,False,False
s1_outline_125,2次,株式会社ミダック,9,年平均従業員1人当たり給与の伸び,4.67,5.0,0.06600000000000002,False,False,True,False
s1_outline_135,2次,株式会社永井運送,9,年平均従業員1人当たり給与の伸び,8.1,5.0,-0.6199999999999999,False,False,False,False
s1_outline_138,2次,菅野包装資材株式会社,9,年平均従業員1人当たり給与の伸び,6.06,5.0,-0.2119999999999999,False,False,False,False
s1_outline_148,2次,株式会社しばた工芸,9,年平均従業員1人当たり給与の伸び,5.1,5.0,-0.019999999999999928,False,True,True,False
s1_outline_151,2次,四国医療サービス株式会社,9,年平均従業員1人当たり給与の伸び,6.0,5.0,-0.2,False,False,False,False
s1_outline_167,2次,銘建工業株式会社,9,年平均従業員1人当たり給与の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_34,3次,フタバ食品株式会社,9,年平均従業員1人当たり給与の伸び,6.5,6.0,-0.08333333333333333,False,False,True,False
s2_outline_47,3次,INTLOOP株式会社,9,年平均従業員1人当たり給与の伸び,5.6,6.0,0.06666666666666672,False,False,True,False
s2_outline_51,3次,有楽製菓株式会社,9,年平均従業員1人当たり給与の伸び,6.0,6.0,0.0,True,True,True,False
s2_outline_152,4次,株式会社大熊製作所,9,年平均従業員1人当たり給与の伸び,6.3,6.5,0.030769230769230795,False,True,True,False
s2_outline_153,4次,コモライフ株式会社,9,年平均従業員1人当たり給与の伸び,7.5,6.5,-0.15384615384615385,False,False,False,False
s2_outline_154,4次,アルフレッド株式会社,9,年平均従業員1人当たり給与の伸び,10.1,6.5,-0.5538461538461538,False,False,False,False
s2_outline_163,4次,MHT株式会社,9,年平均従業員1人当たり給与の伸び,6.4,6.5,0.01538461538461533,False,True,True,False
s2_outline_174,4次,ナカネ新建材株式会社,9,年平均従業員1人当たり給与の伸び,6.5,6.5,0.0,True,True,True,False
s2_outline_176,4次,北アルプス飲料株式会社,9,年平均従業員1人当たり給与の伸び,20.6,6.5,-2.1692307692307695,False,False,False,False
s2_outline_204,4次,新日本電工株式会社,9,年平均従業員1人当たり給与の伸び,6.5,6.5,0.0,True,True,True,False
s1_outline__208,2次,日本電波工業株式会社,9,年平均従業員1人当たり給与の伸び,5.0,5.0,0.0,True,True,True,False
s1_outline_3,1次,株式会社堀場エステック,9,年平均従業員1人当たり給与の伸び,4.0,3.5,-0.14285714285714285,False,False,False,False
s1_outline_22,1次,BBSジャパン株式会社,9,年平均従業員1人当たり給与の伸び,4.8,3.5,-0.3714285714285714,False,False,False,False
s1_outline_68,1次,株式会社ミマキエンジニアリング,9,年平均従業員1人当たり給与の伸び,3.01,3.5,0.14000000000000007,False,False,False,False
s1_outline_154,2次,中央観光株式会社,9,年平均従業員1人当たり給与の伸び,5.5,5.0,-0.1,False,False,False,False
s1_outline_166,2次,株式会社福地建設,9,年平均従業員1人当たり給与の伸び,5.2,5.0,-0.040000000000000036,False,True,True,False
s2_outline_8,3次,牛乳石鹸共進社株式会社,9,年平均従業員1人当たり給与の伸び,8.0,6.0,-0.3333333333333333,False,False,False,False
s2_outline_14,3次,スギムラ化学工業株式会社,9,年平均従業員1人当たり給与の伸び,6.0,6.0,0.0,True,True,True,False
s2_outline_62,3次,株式会社エネルギーギャップ,9,年平均従業員1人当たり給与の伸び,6.0,6.0,0.0,True,True,True,False
s2_outline_67,3次,千代田空調機器株式会社,9,年平均従業員1人当たり給与の伸び,5.5,6.0,0.08333333333333333,False,False,True,False
s2_outline_79,3次,大京株式会社,9,年平均従業員1人当たり給与の伸び,8.0,6.0,-0.3333333333333333,False,False,False,False
s2_outline_160,4次,株式会社ダイドー,9,年平均従業員1人当たり給与の伸び,6.5,6.5,0.0,True,True,True,False
s2_outline_215,3次,昭和化工株式会社,9,年平均従業員1人当たり給与の伸び,7.0,6.0,-0.16666666666666666,False,False,False,False
s2_outline_220,4次,富田薬品株式会社,9,年平均従業員1人当たり給与の伸び,6.5,6.5,0.0,True,True,True,False
s2_outline_230,4次,株式会社アイ・グラン・ソリューション,9,年平均従業員1人当たり給与の伸び,8.8,6.5,-0.353846153846154,False,False,False,False
s2_outline_157,4次,株式会社ワイズマート,9,年平均従業員1人当たり給与の伸び,8.0,6.5,-0.23076923076923078,False,False,False,False
s2_outline_231,4次,創建ホーム株式会社,9,年平均従業員1人当たり給与の伸び,6.5,6.5,0.0,True,True,True,False
s2_outline_21,3次,健栄製薬株式会社,9,年平均従業員1人当たり給与の伸び,9.0,6.0,-0.5,False,False,False,False
s2_outline_39,3次,名古屋東部陸運株式会社,9,年平均従業員1人当たり給与の伸び,6.9,6.0,-0.15000000000000005,False,False,False,False
s2_outline_191,4次,株式会社ビクトリー,9,年平均従業員1人当たり給与の伸び,8.0,6.5,-0.23076923076923078,False,False,False,False
s1_outline_93,1次,ウイング株式会社,9,年平均従業員1人当たり給与の伸び,4.3,3.5,-0.2285714285714285,False,False,False,False
s1_outline__194,2次,ZACROS株式会社,9,年平均従業員1人当たり給与の伸び,5.0,5.0,0.0,True,True,True,False
s1_outline_67,1次,アドバンス電気工業株式会社,9,年平均従業員1人当たり給与の伸び,4.5,3.5,-0.2857142857142857,False,False,False,False
s1_outline_23,1次,株式会社ジェーイーエル,9,年平均従業員1人当たり給与の伸び,3.3,3.5,0.0571428571428572,False,False,True,False
s1_outline_123,2次,株式会社タケエイ,9,年平均従業員1人当たり給与の伸び,6.37,5.0,-0.274,False,False,False,False
s1_outline_153,2次,株式会社越後屋,9,年平均従業員1人当たり給与の伸び,5.1,5.0,-0.019999999999999928,False,True,True,False
s1_outline_155,2次,株式会社スギノマシン,9,年平均従業員1人当たり給与の伸び,4.6,5.0,0.08000000000000007,False,False,True,False
s1_outline_168,2次,株式会社大真空,9,年平均従業員1人当たり給与の伸び,5.5,5.0,-0.1,False,False,False,False
s1_outline_171,2次,昭和産業株式会社,9,年平均従業員1人当たり給与の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_22,3次,味覚糖株式会社,9,年平均従業員1人当たり給与の伸び,6.3,6.0,-0.04999999999999997,False,False,True,False
s1_outline__192,2次,池田糖化工業株式会社,9,年平均従業員1人当たり給与の伸び,5.0,5.0,0.0,True,True,True,False
s1_outline_30,1次,株式会社メイドー,9,年平均従業員1人当たり給与の伸び,6.0,3.5,-0.7142857142857143,False,False,False,False
s1_outline_108,2次,株式会社ミラプロ,9,年平均従業員1人当たり給与の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_41,3次,藤本化学製品株式会社,9,年平均従業員1人当たり給与の伸び,7.2,6.0,-0.20000000000000004,False,False,False,False
s2_outline_147,4次,株式会社　進和,9,年平均従業員1人当たり給与の伸び,6.5,6.5,0.0,True,True,True,False
s1_outline_43,1次,丸井産業株式会社,9,年平均従業員1人当たり給与の伸び,5.23,3.5,-0.4942857142857144,False,False,False,False
s1_outline_99,1次,株式会社オーレック,9,年平均従業員1人当たり給与の伸び,5.0,3.5,-0.42857142857142855,False,False,False,False
s1_outline_101,1次,株式会社正興電機製作所,9,年平均従業員1人当たり給与の伸び,4.35,3.5,-0.24285714285714274,False,False,False,False
s1_outline_110,2次,株式会社菰下鎔断,9,年平均従業員1人当たり給与の伸び,7.0,5.0,-0.4,False,False,False,False
s1_outline_111,2次,株式会社向山工場,9,年平均従業員1人当たり給与の伸び,5.0,5.0,0.0,True,True,True,False
s1_outline_119,1次,株式会社フルヤ金属,9,年平均従業員1人当たり給与の伸び,4.0,3.5,-0.14285714285714285,False,False,False,False
s1_outline_136,2次,まねき食品株式会社,9,年平均従業員1人当たり給与の伸び,5.1,5.0,-0.019999999999999928,False,True,True,False
s2_outline_63,3次,エックスサーバー株式会社,9,年平均従業員1人当たり給与の伸び,10.0,6.0,-0.6666666666666666,False,False,False,False
s2_outline_187,4次,石坂産業株式会社,9,年平均従業員1人当たり給与の伸び,8.0,6.5,-0.23076923076923078,False,False,False,False
s1_outline_17,1次,進工業株式会社,9,年平均従業員1人当たり給与の伸び,5.34,3.5,-0.5257142857142857,False,False,False,False
s1_outline_132,2次,株式会社ヨシノ自動車,9,年平均従業員1人当たり給与の伸び,5.4,5.0,-0.08000000000000007,False,False,True,False
s2_outline_18,3次,DOWAパワーデバイス株式会社,9,年平均従業員1人当たり給与の伸び,6.5,6.0,-0.08333333333333333,False,False,True,False
s2_outline_71,3次,至誠堂製薬株式会社,9,年平均従業員1人当たり給与の伸び,7.5,6.0,-0.25,False,False,False,False
s2_outline_86,3次,ヤマトスチール株式会社,9,年平均従業員1人当たり給与の伸び,7.5,6.0,-0.25,False,False,False,False
s2_outline_130,4次,株式会社ピカソナチュラルズ,9,年平均従業員1人当たり給与の伸び,7.6,6.5,-0.16923076923076918,False,False,False,False
s2_outline_186,3次,株式会社PXP,9,年平均従業員1人当たり給与の伸び,7.8,6.0,-0.3,False,False,False,False
s2_outline_222,4次,株式会社 日本橋冷凍手島商店,9,年平均従業員1人当たり給与の伸び,9.0,6.5,-0.38461538461538464,False,False,False,False
s1_outline_84,1次,株式会社マグナ・ワイヤレス,9,年平均従業員1人当たり給与の伸び,7.0,3.5,-1.0,False,False,False,False
s1_outline_129,2次,株式会社浜屋,9,年平均従業員1人当たり給与の伸び,7.0,5.0,-0.4,False,False,False,False
s2_outline_141,4次,古川電気工業株式会社,9,年平均従業員1人当たり給与の伸び,7.4,6.5,-0.13846153846153852,False,False,False,False
s2_outline_144,4次,株式会社シー・エス・ケイ,9,年平均従業員1人当たり給与の伸び,7.0,6.5,-0.07692307692307693,False,False,True,False
s2_outline_189,4次,吉田海運ロジソリューションズ株式会社,9,年平均従業員1人当たり給与の伸び,7.0,6.5,-0.07692307692307693,False,False,True,False
s2_outline_131,4次,株式会社中村畜産,9,年平均従業員1人当たり給与の伸び,7.5,6.5,-0.15384615384615385,False,False,False,False
s2_outline_183,4次,ナカシマヘルスフォース株式会社,9,年平均従業員1人当たり給与の伸び,6.5,6.5,0.0,True,True,True,False
s2_outline_225,4次,株式会社山本製作所,9,年平均従業員1人当たり給与の伸び,6.5,6.5,0.0,True,True,True,False
s1_outline_131,2次,株式会社遠藤写真工芸所,9,年平均従業員1人当たり給与の伸び,9.6,5.0,-0.9199999999999999,False,False,False,False
s1_outline_109,2次,マイクロカット株式会社,9,年平均従業員1人当たり給与の伸び,6.0,5.0,-0.2,False,False,False,False
s1_outline_120,2次,旭陽電気株式会社,9,年平均従業員1人当たり給与の伸び,6.0,5.0,-0.2,False,False,False,False
s1_outline_126,2次,高末株式会社,9,年平均従業員1人当たり給与の伸び,5.4,5.0,-0.08000000000000007,False,False,True,False
s1_outline_139,2次,川﨑工業株式会社,9,年平均従業員1人当たり給与の伸び,4.5,5.0,0.1,False,False,False,False
s2_outline_77,3次,株式会社やまみ,9,年平均従業員1人当たり給与の伸び,6.8,6.0,-0.1333333333333333,False,False,False,False
s2_outline_82,3次,ハマダレクテック株式会社,9,年平均従業員1人当たり給与の伸び,7.0,6.0,-0.16666666666666666,False,False,False,False
s2_outline_165,4次,株式会社南鐵建,9,年平均従業員1人当たり給与の伸び,6.5,6.5,0.0,True,True,True,False
s2_outline_173,3次,栄屋乳業株式会社,9,年平均従業員1人当たり給与の伸び,8.0,6.0,-0.3333333333333333,False,False,False,False
s1_outline__203,2次,株式会社東映京都スタジオ,9,年平均従業員1人当たり給与の伸び,6.7,5.0,-0.34,False,False,False,False
s1_outline_2,1次,株式会社アイ・テック,9,年平均従業員1人当たり給与の伸び,8.0,3.5,-1.2857142857142858,False,False,False,False
s1_outline_114,2次,株式会社中西製作所,9,年平均従業員1人当たり給与の伸び,5.0,5.0,0.0,True,True,True,False
s1_outline_140,2次,新生電子株式会社,9,年平均従業員1人当たり給与の伸び,5.0,5.0,0.0,True,True,True,False
s1_outline_141,2次,共栄フード株式会社,9,年平均従業員1人当たり給与の伸び,4.8,5.0,0.040000000000000036,False,True,True,False
s1_outline_145,2次,株式会社小松電業所,9,年平均従業員1人当たり給与の伸び,4.6,5.0,0.08000000000000007,False,False,True,False
s2_outline_89,3次,北海道乳業株式会社,9,年平均従業員1人当たり給与の伸び,8.0,6.0,-0.3333333333333333,False,False,False,False
s2_outline_139,4次,株式会社エルス,9,年平均従業員1人当たり給与の伸び,7.0,6.5,-0.07692307692307693,False,False,True,False
s1_outline_24,1次,株式会社フジキン,9,年平均従業員1人当たり給与の伸び,5.0,3.5,-0.42857142857142855,False,False,False,False
s2_outline_234,3次,日本エア・リキード合同会社,9,年平均従業員1人当たり給与の伸び,6.5,6.0,-0.08333333333333333,False,False,True,False
s1_outline_143,2次,株式会社ロッキー,9,年平均従業員1人当たり給与の伸び,5.0,5.0,0.0,True,True,True,False
s1_outline__181,2次,株式会社ホテルニューアワジ,10,従業員給与支給総額の増加額（推計）,1.3587,1.5,0.09419999999999999,False,False,True,True
s1_outline__195,2次,アシザワ・ファインテック株式会社,10,従業員給与支給総額の増加額（推計）,2.1408,1.5,-0.4272,False,False,False,False
s1_outline__196,1次,株式会社八立製作所,10,従業員給与支給総額の増加額（推計）,1.186,0.9,-0.31777777777777766,False,False,False,False
s2_outline_99,3次,株式会社シュゼット・ホールディングス,10,従業員給与支給総額の増加額（推計）,2.394,2.4,0.00249999999999991,True,True,True,True
s2_outline_128,3次,株式会社タカラ倉庫運輸サービス,10,従業員給与支給総額の増加額（推計）,3.3384,2.4,-0.39100000000000007,False,False,False,False
s2_outline_24,3次,高知食糧株式会社,10,従業員給与支給総額の増加額（推計）,1.8342,2.4,0.23574999999999996,False,False,False,True
s2_outline_149,4次,株式会社サン海苔,10,従業員給与支給総額の増加額（推計）,0.44352,2.0,0.77824,False,False,False,True
s2_outline_172,4次,株式会社環境整備産業,10,従業員給与支給総額の増加額（推計）,0.91015,2.0,0.544925,False,False,False,True
s1_outline_27,1次,株式会社クラタ,10,従業員給与支給総額の増加額（推計）,1.0573,0.9,-0.17477777777777764,False,False,False,False
s1_outline_39,1次,株式会社ハウゼコ,10,従業員給与支給総額の増加額（推計）,1.592,0.9,-0.768888888888889,False,False,False,False
s1_outline_49,1次,株式会社ＡＫシステム,10,従業員給与支給総額の増加額（推計）,1.277,0.9,-0.41888888888888876,False,False,False,False
s1_outline_63,1次,株式会社オティックスホールディングス,10,従業員給与支給総額の増加額（推計）,0.1513,0.9,0.8318888888888889,False,False,False,True
s1_outline_164,1次,株式会社福砂屋グループ,10,従業員給与支給総額の増加額（推計）,2.0499,0.9,-1.2776666666666667,False,False,False,False
s2_outline_145,4次,株式会社シャノワール,10,従業員給与支給総額の増加額（推計）,1.82195,2.0,0.08902500000000002,False,False,True,False
s1_outline__179,1次,アサヒセイレン中部株式会社,10,従業員給与支給総額の増加額（推計）,2.4067,0.9,-1.6741111111111109,False,False,False,False
s1_outline__200,1次,株式会社イズミテクノ,10,従業員給与支給総額の増加額（推計）,1.8224,0.9,-1.024888888888889,False,False,False,False
s1_outline_40,1次,千代田鋼鉄工業株式会社,10,従業員給与支給総額の増加額（推計）,1.1625,0.9,-0.29166666666666674,False,False,False,False
s1_outline_45,1次,山本ビニター株式会社,10,従業員給与支給総額の増加額（推計）,1.8882,0.9,-1.098,False,False,False,False
s1_outline_47,1次,ポーライト株式会社,10,従業員給与支給総額の増加額（推計）,1.5594,0.9,-0.7326666666666665,False,False,False,False
s1_outline_66,1次,株式会社アルプスツール,10,従業員給与支給総額の増加額（推計）,1.247,0.9,-0.38555555555555565,False,False,False,False
s1_outline_102,1次,冬木工業株式会社,10,従業員給与支給総額の増加額（推計）,0.9772,0.9,-0.0857777777777777,False,False,True,False
s1_outline_103,1次,オーケー化成株式会社,10,従業員給与支給総額の増加額（推計）,1.103,0.9,-0.2255555555555555,False,False,False,False
s2_outline_15,3次,賀谷セロファン株式会社,10,従業員給与支給総額の増加額（推計）,1.6164,2.4,0.32649999999999996,False,False,False,False
s2_outline_30,3次,東洋スクリーン工業株式会社,10,従業員給与支給総額の増加額（推計）,5.1002,2.4,-1.1250833333333334,False,False,False,False
s2_outline_83,3次,株式会社キド,10,従業員給与支給総額の増加額（推計）,2.8342,2.4,-0.18091666666666673,False,False,False,False
