dataset,record_key,case_id,company,field,before,after
cases.csv,s2_outline_135,s2_outline_135,株式会社リバイト,officer_pay_unit_conversion_factor,,0.1
cases.csv,s2_outline_136,s2_outline_136,木本製菓株式会社,sales_baseline_oku_yen,,6.97546012
cases.csv,s2_outline_136,s2_outline_136,木本製菓株式会社,sales_target_period_label,2031年4月期,2030年度（2031年4月期）
cases.csv,s2_outline_136,s2_outline_136,木本製菓株式会社,sales_target_year_before_correction,2031,
cases.csv,s2_outline_136,s2_outline_136,木本製菓株式会社,sales_target_year_after_correction,2031,2030
cases.csv,s2_outline_136,s2_outline_136,木本製菓株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_136,s2_outline_136,木本製菓株式会社,sales_target_year,2031,2030
cases.csv,s2_outline_136,s2_outline_136,木本製菓株式会社,sales_target_oku_yen,,18.34546012
cases.csv,s2_outline_136,s2_outline_136,木本製菓株式会社,sales_growth_pct,,163
cases.csv,s2_outline_136,s2_outline_136,木本製菓株式会社,sales_multiple,,2.63
cases.csv,s2_outline_137,s2_outline_137,株式会社　博多屋,sales_baseline_year_before_correction,2025,
cases.csv,s2_outline_137,s2_outline_137,株式会社　博多屋,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_137,s2_outline_137,株式会社　博多屋,sales_baseline_oku_yen,,9.05
cases.csv,s2_outline_137,s2_outline_137,株式会社　博多屋,sales_target_year_before_correction,2029,
cases.csv,s2_outline_137,s2_outline_137,株式会社　博多屋,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_137,s2_outline_137,株式会社　博多屋,sales_growth_pct,148.19,48.1
cases.csv,s2_outline_137,s2_outline_137,株式会社　博多屋,sales_multiple,,1.481
cases.csv,s2_outline_138,s2_outline_138,株式会社ジーケーエス,sales_baseline_year_before_correction,2024,
cases.csv,s2_outline_138,s2_outline_138,株式会社ジーケーエス,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_138,s2_outline_138,株式会社ジーケーエス,sales_target_year_before_correction,2031,
cases.csv,s2_outline_138,s2_outline_138,株式会社ジーケーエス,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_138,s2_outline_138,株式会社ジーケーエス,sales_increase_oku_yen,22.83,232.83
cases.csv,s2_outline_139,s2_outline_139,株式会社エルス,sales_baseline_year_before_correction,2025,
cases.csv,s2_outline_139,s2_outline_139,株式会社エルス,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_139,s2_outline_139,株式会社エルス,sales_target_year_before_correction,2029,
cases.csv,s2_outline_139,s2_outline_139,株式会社エルス,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,sales_baseline_period_label,2025年3月,2025年3月期
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,sales_baseline_year_before_correction,2025,
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,sales_baseline_oku_yen,99.82,65.18
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,sales_target_period_label,2032年3月,2032年3月期
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,sales_target_year_before_correction,2032,
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_141,s2_outline_141,古川電気工業株式会社,sales_increase_oku_yen,65.18,99.82
cases.csv,s2_outline_143,s2_outline_143,株式会社ライズクリエイション,sales_baseline_period_label,,直近決算
cases.csv,s2_outline_143,s2_outline_143,株式会社ライズクリエイション,sales_baseline_year_correction_method,missing,unresolved_relative_or_missing_context
cases.csv,s2_outline_143,s2_outline_143,株式会社ライズクリエイション,sales_target_period_label,2030年,2030年度
cases.csv,s2_outline_143,s2_outline_143,株式会社ライズクリエイション,sales_target_year_before_correction,2030,
cases.csv,s2_outline_143,s2_outline_143,株式会社ライズクリエイション,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_144,s2_outline_144,株式会社シー・エス・ケイ,sales_baseline_oku_yen,,91
cases.csv,s2_outline_144,s2_outline_144,株式会社シー・エス・ケイ,sales_target_year_before_correction,2030,
cases.csv,s2_outline_144,s2_outline_144,株式会社シー・エス・ケイ,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_144,s2_outline_144,株式会社シー・エス・ケイ,sales_target_oku_yen,,200
cases.csv,s2_outline_144,s2_outline_144,株式会社シー・エス・ケイ,sales_growth_pct,30,119.78
cases.csv,s2_outline_144,s2_outline_144,株式会社シー・エス・ケイ,sales_cagr_pct,,30
cases.csv,s2_outline_144,s2_outline_144,株式会社シー・エス・ケイ,sales_multiple,,2.1978
cases.csv,s2_outline_145,s2_outline_145,株式会社シャノワール,sales_baseline_period_label,2025年3月,2025年3月期
cases.csv,s2_outline_145,s2_outline_145,株式会社シャノワール,sales_baseline_year_before_correction,2025,
cases.csv,s2_outline_145,s2_outline_145,株式会社シャノワール,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_145,s2_outline_145,株式会社シャノワール,sales_target_period_label,2031年3月,2031年3月期
cases.csv,s2_outline_145,s2_outline_145,株式会社シャノワール,sales_target_year_before_correction,2031,
cases.csv,s2_outline_145,s2_outline_145,株式会社シャノワール,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_145,s2_outline_145,株式会社シャノワール,sales_growth_pct,301.9,201.9
cases.csv,s2_outline_145,s2_outline_145,株式会社シャノワール,sales_multiple,3.0195729537366547,3.019
cases.csv,s2_outline_146,s2_outline_146,セーレンアドバンストマテリアルズ株式会社,sales_baseline_period_label,,2024年
cases.csv,s2_outline_146,s2_outline_146,セーレンアドバンストマテリアルズ株式会社,sales_baseline_year_after_correction,,2024
cases.csv,s2_outline_146,s2_outline_146,セーレンアドバンストマテリアルズ株式会社,sales_baseline_year_correction_method,missing,explicit_four_digit_year
cases.csv,s2_outline_146,s2_outline_146,セーレンアドバンストマテリアルズ株式会社,sales_baseline_year_correction_confidence,low,high
cases.csv,s2_outline_146,s2_outline_146,セーレンアドバンストマテリアルズ株式会社,sales_baseline_year,,2024
cases.csv,s2_outline_146,s2_outline_146,セーレンアドバンストマテリアルズ株式会社,sales_target_year_before_correction,2030,
cases.csv,s2_outline_146,s2_outline_146,セーレンアドバンストマテリアルズ株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_146,s2_outline_146,セーレンアドバンストマテリアルズ株式会社,sales_growth_pct,,19
cases.csv,s2_outline_147,s2_outline_147,株式会社　進和,sales_target_period_label,2031年8月,2031年8月期
cases.csv,s2_outline_147,s2_outline_147,株式会社　進和,sales_target_year_before_correction,2031,
cases.csv,s2_outline_147,s2_outline_147,株式会社　進和,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_147,s2_outline_147,株式会社　進和,sales_growth_pct,10.3,
cases.csv,s2_outline_148,s2_outline_148,丹羽鋳造株式会社,sales_baseline_period_label,2025年4月頃（5年前）,基準年度
cases.csv,s2_outline_148,s2_outline_148,丹羽鋳造株式会社,sales_baseline_year_before_correction,2025,
cases.csv,s2_outline_148,s2_outline_148,丹羽鋳造株式会社,sales_baseline_year_after_correction,2025,
cases.csv,s2_outline_148,s2_outline_148,丹羽鋳造株式会社,sales_baseline_year_correction_method,existing_normalized_year,unresolved_relative_or_missing_context
cases.csv,s2_outline_148,s2_outline_148,丹羽鋳造株式会社,sales_baseline_year_correction_confidence,high,low
cases.csv,s2_outline_148,s2_outline_148,丹羽鋳造株式会社,sales_baseline_year,2025,
cases.csv,s2_outline_148,s2_outline_148,丹羽鋳造株式会社,sales_baseline_oku_yen,81,81.48148148
cases.csv,s2_outline_148,s2_outline_148,丹羽鋳造株式会社,sales_target_period_label,2030年4月,2030年度4月期
cases.csv,s2_outline_148,s2_outline_148,丹羽鋳造株式会社,sales_target_year_before_correction,2030,
cases.csv,s2_outline_148,s2_outline_148,丹羽鋳造株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_148,s2_outline_148,丹羽鋳造株式会社,sales_target_oku_yen,180,180.48148148
cases.csv,s2_outline_148,s2_outline_148,丹羽鋳造株式会社,sales_multiple,2.2222222222222223,2.215
cases.csv,s2_outline_149,s2_outline_149,株式会社サン海苔,sales_baseline_period_label,2025年9月,2025年9月期
cases.csv,s2_outline_149,s2_outline_149,株式会社サン海苔,sales_baseline_year_before_correction,2025,
cases.csv,s2_outline_149,s2_outline_149,株式会社サン海苔,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_149,s2_outline_149,株式会社サン海苔,sales_target_period_label,2030年9月,2030年9月期
cases.csv,s2_outline_149,s2_outline_149,株式会社サン海苔,sales_target_year_before_correction,2030,
cases.csv,s2_outline_149,s2_outline_149,株式会社サン海苔,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_150,s2_outline_150,株式会社玉子屋,sales_baseline_oku_yen,,52.98064516
cases.csv,s2_outline_150,s2_outline_150,株式会社玉子屋,sales_target_period_label,2030年,2030年度
cases.csv,s2_outline_150,s2_outline_150,株式会社玉子屋,sales_target_year_before_correction,2030,
cases.csv,s2_outline_150,s2_outline_150,株式会社玉子屋,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_150,s2_outline_150,株式会社玉子屋,sales_target_oku_yen,,135.10064516
cases.csv,s2_outline_150,s2_outline_150,株式会社玉子屋,sales_multiple,,2.55
cases.csv,s2_outline_151,s2_outline_151,株式会社清水インダストリ－,sales_target_period_label,2030年4月,2030年4月期
cases.csv,s2_outline_151,s2_outline_151,株式会社清水インダストリ－,sales_target_year_before_correction,2030,
cases.csv,s2_outline_151,s2_outline_151,株式会社清水インダストリ－,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_152,s2_outline_152,株式会社大熊製作所,sales_baseline_period_label,2027年度,2027年
cases.csv,s2_outline_152,s2_outline_152,株式会社大熊製作所,sales_baseline_year_before_correction,2027,
cases.csv,s2_outline_152,s2_outline_152,株式会社大熊製作所,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_152,s2_outline_152,株式会社大熊製作所,sales_baseline_oku_yen,,27.15196243
cases.csv,s2_outline_152,s2_outline_152,株式会社大熊製作所,sales_target_period_label,2030年度,2030年
cases.csv,s2_outline_152,s2_outline_152,株式会社大熊製作所,sales_target_year_before_correction,2030,
cases.csv,s2_outline_152,s2_outline_152,株式会社大熊製作所,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_152,s2_outline_152,株式会社大熊製作所,sales_target_oku_yen,,108.09196243
cases.csv,s2_outline_152,s2_outline_152,株式会社大熊製作所,sales_multiple,,3.981
cases.csv,s2_outline_153,s2_outline_153,コモライフ株式会社,sales_baseline_period_label,2023年,2023年度
cases.csv,s2_outline_153,s2_outline_153,コモライフ株式会社,sales_baseline_year_before_correction,2023,
cases.csv,s2_outline_153,s2_outline_153,コモライフ株式会社,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_153,s2_outline_153,コモライフ株式会社,sales_baseline_oku_yen,,74.593
cases.csv,s2_outline_153,s2_outline_153,コモライフ株式会社,sales_target_period_label,2030年,2030年度
cases.csv,s2_outline_153,s2_outline_153,コモライフ株式会社,sales_target_year_before_correction,2030,
cases.csv,s2_outline_153,s2_outline_153,コモライフ株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_153,s2_outline_153,コモライフ株式会社,sales_target_oku_yen,,300.013
cases.csv,s2_outline_153,s2_outline_153,コモライフ株式会社,sales_multiple,,4.022
cases.csv,s2_outline_154,s2_outline_154,アルフレッド株式会社,sales_baseline_year_before_correction,2024,
cases.csv,s2_outline_154,s2_outline_154,アルフレッド株式会社,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_154,s2_outline_154,アルフレッド株式会社,sales_target_year_before_correction,2030,
cases.csv,s2_outline_154,s2_outline_154,アルフレッド株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_155,s2_outline_155,信和化工株式会社,sales_target_year_before_correction,2030,
cases.csv,s2_outline_155,s2_outline_155,信和化工株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_155,s2_outline_155,信和化工株式会社,sales_growth_pct,15,
cases.csv,s2_outline_156,s2_outline_156,上野ロジケム株式会社,sales_baseline_period_label,2024年（直近）,2024年度
cases.csv,s2_outline_156,s2_outline_156,上野ロジケム株式会社,sales_baseline_year_before_correction,2024,
cases.csv,s2_outline_156,s2_outline_156,上野ロジケム株式会社,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_156,s2_outline_156,上野ロジケム株式会社,sales_target_period_label,2030年（最終）,2030年度
cases.csv,s2_outline_156,s2_outline_156,上野ロジケム株式会社,sales_target_year_before_correction,2030,
cases.csv,s2_outline_156,s2_outline_156,上野ロジケム株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_157,s2_outline_157,株式会社ワイズマート,sales_baseline_year_before_correction,2027,
cases.csv,s2_outline_157,s2_outline_157,株式会社ワイズマート,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_157,s2_outline_157,株式会社ワイズマート,sales_baseline_oku_yen,,584.786
cases.csv,s2_outline_157,s2_outline_157,株式会社ワイズマート,sales_target_year_before_correction,2030,
cases.csv,s2_outline_157,s2_outline_157,株式会社ワイズマート,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_157,s2_outline_157,株式会社ワイズマート,sales_target_oku_yen,,843.786
cases.csv,s2_outline_157,s2_outline_157,株式会社ワイズマート,sales_growth_pct,13,
cases.csv,s2_outline_157,s2_outline_157,株式会社ワイズマート,sales_cagr_pct,,13
cases.csv,s2_outline_158,s2_outline_158,株式会社セントラルフード,sales_target_period_label,2030年度,2030年度（事業化3年目）
cases.csv,s2_outline_158,s2_outline_158,株式会社セントラルフード,sales_target_year_before_correction,2030,
cases.csv,s2_outline_158,s2_outline_158,株式会社セントラルフード,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_159,s2_outline_159,株式会社　ファーストライン,sales_baseline_period_label,基準年度,27年
cases.csv,s2_outline_159,s2_outline_159,株式会社　ファーストライン,sales_baseline_year_before_correction,,27
cases.csv,s2_outline_159,s2_outline_159,株式会社　ファーストライン,sales_baseline_year_after_correction,,2027
cases.csv,s2_outline_159,s2_outline_159,株式会社　ファーストライン,sales_baseline_year_correction_method,unresolved_relative_or_missing_context,two_digit_year_assume_2000s
cases.csv,s2_outline_159,s2_outline_159,株式会社　ファーストライン,sales_baseline_year_correction_confidence,low,medium
cases.csv,s2_outline_159,s2_outline_159,株式会社　ファーストライン,sales_baseline_year,,2027
cases.csv,s2_outline_159,s2_outline_159,株式会社　ファーストライン,sales_target_period_label,最終年度,30年
cases.csv,s2_outline_159,s2_outline_159,株式会社　ファーストライン,sales_target_year_before_correction,,30
cases.csv,s2_outline_159,s2_outline_159,株式会社　ファーストライン,sales_target_year_after_correction,,2030
cases.csv,s2_outline_159,s2_outline_159,株式会社　ファーストライン,sales_target_year_correction_method,unresolved_relative_or_missing_context,two_digit_year_assume_2000s
cases.csv,s2_outline_159,s2_outline_159,株式会社　ファーストライン,sales_target_year_correction_confidence,low,medium
cases.csv,s2_outline_159,s2_outline_159,株式会社　ファーストライン,sales_target_year,,2030
cases.csv,s2_outline_159,s2_outline_159,株式会社　ファーストライン,sales_growth_pct,18,
cases.csv,s2_outline_159,s2_outline_159,株式会社　ファーストライン,sales_cagr_pct,,18
cases.csv,s2_outline_160,s2_outline_160,株式会社ダイドー,sales_baseline_period_label,,2023年度
cases.csv,s2_outline_160,s2_outline_160,株式会社ダイドー,sales_baseline_year_after_correction,,2023
cases.csv,s2_outline_160,s2_outline_160,株式会社ダイドー,sales_baseline_year_correction_method,missing,explicit_four_digit_year
cases.csv,s2_outline_160,s2_outline_160,株式会社ダイドー,sales_baseline_year_correction_confidence,low,high
cases.csv,s2_outline_160,s2_outline_160,株式会社ダイドー,sales_baseline_year,,2023
cases.csv,s2_outline_160,s2_outline_160,株式会社ダイドー,sales_target_year_before_correction,2029,
cases.csv,s2_outline_160,s2_outline_160,株式会社ダイドー,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_160,s2_outline_160,株式会社ダイドー,sales_target_oku_yen,7.04,
cases.csv,s2_outline_160,s2_outline_160,株式会社ダイドー,sales_increase_oku_yen,,74.07
cases.csv,s2_outline_161,s2_outline_161,株式会社デイリーエッグ,sales_baseline_oku_yen,,189
cases.csv,s2_outline_161,s2_outline_161,株式会社デイリーエッグ,sales_target_year_before_correction,2029,
cases.csv,s2_outline_161,s2_outline_161,株式会社デイリーエッグ,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_161,s2_outline_161,株式会社デイリーエッグ,sales_growth_pct,7.4,53.44
cases.csv,s2_outline_161,s2_outline_161,株式会社デイリーエッグ,sales_cagr_pct,,7.4
cases.csv,s2_outline_161,s2_outline_161,株式会社デイリーエッグ,sales_multiple,,1.5344
cases.csv,s2_outline_162,s2_outline_162,三恵株式会社,sales_target_period_label,2031年3月期,31年3月期
cases.csv,s2_outline_162,s2_outline_162,三恵株式会社,sales_target_year_before_correction,2031,31
cases.csv,s2_outline_162,s2_outline_162,三恵株式会社,sales_target_year_correction_method,existing_normalized_year,two_digit_year_assume_2000s
cases.csv,s2_outline_162,s2_outline_162,三恵株式会社,sales_target_year_correction_confidence,high,medium
cases.csv,s2_outline_163,s2_outline_163,MHT株式会社,sales_baseline_year_before_correction,2024,
cases.csv,s2_outline_163,s2_outline_163,MHT株式会社,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_163,s2_outline_163,MHT株式会社,sales_target_year_before_correction,2030,
cases.csv,s2_outline_163,s2_outline_163,MHT株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_164,s2_outline_164,株式会社東豊精工,sales_target_year_before_correction,2030,
cases.csv,s2_outline_164,s2_outline_164,株式会社東豊精工,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_164,s2_outline_164,株式会社東豊精工,sales_growth_pct,14.8,
cases.csv,s2_outline_165,s2_outline_165,株式会社南鐵建,sales_baseline_year_before_correction,2024,
cases.csv,s2_outline_165,s2_outline_165,株式会社南鐵建,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_165,s2_outline_165,株式会社南鐵建,sales_baseline_oku_yen,,194.82075472
cases.csv,s2_outline_165,s2_outline_165,株式会社南鐵建,sales_target_year_before_correction,2031,
cases.csv,s2_outline_165,s2_outline_165,株式会社南鐵建,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_165,s2_outline_165,株式会社南鐵建,sales_target_oku_yen,,401.33075472
cases.csv,s2_outline_165,s2_outline_165,株式会社南鐵建,sales_multiple,,2.06
cases.csv,s2_outline_166,s2_outline_166,株式会社新潟食品運輸,sales_baseline_period_label,2025年3月期,25.3期
cases.csv,s2_outline_166,s2_outline_166,株式会社新潟食品運輸,sales_baseline_year_before_correction,2025,
cases.csv,s2_outline_166,s2_outline_166,株式会社新潟食品運輸,sales_baseline_year_after_correction,2025,
cases.csv,s2_outline_166,s2_outline_166,株式会社新潟食品運輸,sales_baseline_year_correction_method,existing_normalized_year,unresolved_relative_or_missing_context
cases.csv,s2_outline_166,s2_outline_166,株式会社新潟食品運輸,sales_baseline_year_correction_confidence,high,low
cases.csv,s2_outline_166,s2_outline_166,株式会社新潟食品運輸,sales_baseline_oku_yen,,140.9
cases.csv,s2_outline_166,s2_outline_166,株式会社新潟食品運輸,sales_target_period_label,2031年3月期,31.3期
cases.csv,s2_outline_166,s2_outline_166,株式会社新潟食品運輸,sales_target_year_before_correction,2031,
cases.csv,s2_outline_166,s2_outline_166,株式会社新潟食品運輸,sales_target_year_after_correction,2031,
cases.csv,s2_outline_166,s2_outline_166,株式会社新潟食品運輸,sales_target_year_correction_method,existing_normalized_year,unresolved_relative_or_missing_context
cases.csv,s2_outline_166,s2_outline_166,株式会社新潟食品運輸,sales_target_year_correction_confidence,high,low
cases.csv,s2_outline_166,s2_outline_166,株式会社新潟食品運輸,sales_growth_pct,,70.33
cases.csv,s2_outline_166,s2_outline_166,株式会社新潟食品運輸,sales_multiple,,1.7033
cases.csv,s2_outline_167,s2_outline_167,株式会社カネヒロ,sales_target_year_before_correction,2030,
cases.csv,s2_outline_167,s2_outline_167,株式会社カネヒロ,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_168,s2_outline_168,明和工業株式会社,sales_baseline_year_before_correction,2025,
cases.csv,s2_outline_168,s2_outline_168,明和工業株式会社,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_168,s2_outline_168,明和工業株式会社,sales_baseline_oku_yen,,79.1
cases.csv,s2_outline_168,s2_outline_168,明和工業株式会社,sales_target_period_label,2030年目標,2031年3月期
cases.csv,s2_outline_168,s2_outline_168,明和工業株式会社,sales_target_year_before_correction,2030,
cases.csv,s2_outline_168,s2_outline_168,明和工業株式会社,sales_target_year_after_correction,2030,2031
cases.csv,s2_outline_168,s2_outline_168,明和工業株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_168,s2_outline_168,明和工業株式会社,sales_target_year,2030,2031
cases.csv,s2_outline_170,s2_outline_170,鈴木鉄工株式会社,sales_target_year_before_correction,2031,
cases.csv,s2_outline_170,s2_outline_170,鈴木鉄工株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_171,s2_outline_171,オギハラ食品株式会社,sales_baseline_oku_yen,,63.62348178
cases.csv,s2_outline_171,s2_outline_171,オギハラ食品株式会社,sales_target_period_label,2030年,2030年度
cases.csv,s2_outline_171,s2_outline_171,オギハラ食品株式会社,sales_target_year_before_correction,2030,
cases.csv,s2_outline_171,s2_outline_171,オギハラ食品株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_171,s2_outline_171,オギハラ食品株式会社,sales_target_oku_yen,,95.05348178
cases.csv,s2_outline_171,s2_outline_171,オギハラ食品株式会社,sales_multiple,,1.494
cases.csv,s2_outline_172,s2_outline_172,株式会社環境整備産業,sales_baseline_year_before_correction,2024,
cases.csv,s2_outline_172,s2_outline_172,株式会社環境整備産業,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_172,s2_outline_172,株式会社環境整備産業,sales_target_year_before_correction,2030,
cases.csv,s2_outline_172,s2_outline_172,株式会社環境整備産業,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_173,s2_outline_173,栄屋乳業株式会社,sales_target_year_before_correction,2031,
cases.csv,s2_outline_173,s2_outline_173,栄屋乳業株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_173,s2_outline_173,栄屋乳業株式会社,sales_multiple,2.550387596899225,2.5504
cases.csv,s2_outline_174,s2_outline_174,ナカネ新建材株式会社,sales_baseline_oku_yen,,65
cases.csv,s2_outline_174,s2_outline_174,ナカネ新建材株式会社,sales_target_period_label,2030年10月期,30年10月期
cases.csv,s2_outline_174,s2_outline_174,ナカネ新建材株式会社,sales_target_year_before_correction,2030,30
cases.csv,s2_outline_174,s2_outline_174,ナカネ新建材株式会社,sales_target_year_correction_method,existing_normalized_year,two_digit_year_assume_2000s
cases.csv,s2_outline_174,s2_outline_174,ナカネ新建材株式会社,sales_target_year_correction_confidence,high,medium
cases.csv,s2_outline_174,s2_outline_174,ナカネ新建材株式会社,sales_multiple,,2.6308
cases.csv,s2_outline_175,s2_outline_175,化成工業株式会社,sales_baseline_year_before_correction,2025,
cases.csv,s2_outline_175,s2_outline_175,化成工業株式会社,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_175,s2_outline_175,化成工業株式会社,sales_target_year_before_correction,2031,
cases.csv,s2_outline_175,s2_outline_175,化成工業株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_176,s2_outline_176,北アルプス飲料株式会社,sales_baseline_oku_yen,,13.29583333
cases.csv,s2_outline_176,s2_outline_176,北アルプス飲料株式会社,sales_target_year_before_correction,2030,
cases.csv,s2_outline_176,s2_outline_176,北アルプス飲料株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_176,s2_outline_176,北アルプス飲料株式会社,sales_target_oku_yen,,77.11583333
cases.csv,s2_outline_176,s2_outline_176,北アルプス飲料株式会社,sales_multiple,,5.8
cases.csv,s2_outline_177,s2_outline_177,八光エルアール株式会社,sales_target_year_before_correction,2030,
cases.csv,s2_outline_177,s2_outline_177,八光エルアール株式会社,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_178,s2_outline_178,株式会社メタルテック,sales_target_period_label,2030年頃,30年
cases.csv,s2_outline_178,s2_outline_178,株式会社メタルテック,sales_target_year_before_correction,2030,30
cases.csv,s2_outline_178,s2_outline_178,株式会社メタルテック,sales_target_year_correction_method,existing_normalized_year,two_digit_year_assume_2000s
cases.csv,s2_outline_178,s2_outline_178,株式会社メタルテック,sales_target_year_correction_confidence,high,medium
cases.csv,s2_outline_178,s2_outline_178,株式会社メタルテック,sales_increase_oku_yen,15.9,159
cases.csv,s2_outline_179,s2_outline_179,株式会社クラスコ,sales_target_year_before_correction,2030,
cases.csv,s2_outline_179,s2_outline_179,株式会社クラスコ,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_180,s2_outline_180,株式会社森田あられ,sales_baseline_year_before_correction,2024,
cases.csv,s2_outline_180,s2_outline_180,株式会社森田あられ,sales_baseline_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_180,s2_outline_180,株式会社森田あられ,sales_target_year_before_correction,2030,
cases.csv,s2_outline_180,s2_outline_180,株式会社森田あられ,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_180,s2_outline_180,株式会社森田あられ,sales_growth_pct,,9
cases.csv,s2_outline_181,s2_outline_181,株式会社手原産業倉庫,sales_target_year_before_correction,2030,
cases.csv,s2_outline_181,s2_outline_181,株式会社手原産業倉庫,sales_target_year_correction_method,existing_normalized_year,explicit_four_digit_year
cases.csv,s2_outline_182,s2_outline_182,株式会社北十,sales_target_period_label,2030年度,30年
cases.csv,s2_outline_182,s2_outline_182,株式会社北十,sales_target_year_before_correction,2030,30
cases.csv,s2_outline_182,s2_outline_182,株式会社北十,sales_target_year_correction_method,existing_normalized_year,two_digit_year_assume_2000s
cases.csv,s2_outline_182,s2_outline_182,株式会社北十,sales_target_year_correction_confidence,high,medium
