case_id,round,company,pdf_url,industry,subsidy_oku,project_cost_oku,visible_metric_count,below_accepted_count,below_accepted_share,visible_metric_lagging,value_added_increase_proxy_oku,value_added_subsidy_ratio_proxy_pct,sales_increase_per_subsidy,payroll_increase_per_subsidy,jobs_increase_per_subsidy_oku,project_sales_increase_proxy,project_sales_cagr_proxy,project_sales_share_proxy,above_accepted_value_added_increase_proxy,above_accepted_value_added_subsidy_ratio_proxy,above_accepted_project_sales_increase_proxy,above_accepted_project_sales_cagr_proxy,above_accepted_project_sales_share_proxy,has_quantitative_compensating_proxy,unresolved_visible_lag,theme_labor_saving,theme_innovation,theme_supply_chain,theme_green,theme_regional_jobs,theme_global,theme_new_capacity,theme_market_evidence,below_accepted_company_sales_cagr,below_accepted_company_sales_increase,below_accepted_labor_cagr,below_accepted_employee_pay_rate,below_accepted_employee_pay_total_increase,below_accepted_officer_pay_rate,below_accepted_investment_sales_ratio
s2_outline_157,4次,株式会社ワイズマート,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_157.pdf,卸売業・小売業,19.17,58.18,7,3.0,0.42857142857142855,False,76.5453,399.2973395931142,13.510693792383933,2.389154929577465,27.38654147104851,,,,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,1.0
s2_outline_166,4次,株式会社新潟食品運輸,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_166.pdf,運輸業・郵便業,10.15,31.09,7,3.0,0.42857142857142855,False,19.762990000000002,194.70926108374385,9.763546798029555,0.9336532019704433,5.22167487684729,,,,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.0,0.0,1.0,0.0,0.0,0.0,1.0
s2_outline_184,4次,日電精密工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_184.pdf,製造業,11.84,37.17,7,3.0,0.42857142857142855,False,21.271409999999996,179.657179054054,5.085304054054054,0.3387694256756757,1.7736486486486487,,,,True,False,False,False,False,True,False,True,True,False,True,True,False,True,True,1.0,1.0,1.0,0.0,0.0,0.0,0.0
s2_outline_231,4次,創建ホーム株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_231.pdf,建設業,5.2,15.6,7,3.0,0.42857142857142855,False,33.12232,636.9676923076922,22.388461538461538,0.780423076923077,7.692307692307692,,,,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,1.0,0.0,0.0,0.0,0.0,1.0,1.0
s1_outline__182,2次,埼玉機器株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__182.pdf,製造業,25.0,91.0,5,2.0,0.4,False,25.7334,102.93360000000001,,0.340228,3.92,,,17.901234567901234,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.0,,1.0,1.0,0.0,0.0,
s1_outline__206,2次,上山製紙株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__206.pdf,製造業,9.9,30.0,5,2.0,0.4,False,10.0116,101.12727272727273,2.0202020202020203,0.07594949494949495,0.0,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,,1.0,0.0,0.0,1.0,0.0,
s1_outline__208,2次,日本電波工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__208.pdf,製造業,31.0,104.0,5,2.0,0.4,False,117.48768000000003,378.9925161290323,10.290322580645162,0.2654348387096774,0.0,,,,True,True,False,False,False,True,False,True,True,False,False,False,True,False,True,,0.0,0.0,1.0,0.0,1.0,
s1_outline_3,1次,株式会社堀場エステック,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_3.pdf,製造業,38.0,130.0,5,2.0,0.4,False,115.1144,302.9326315789474,8.81578947368421,0.3215736842105263,1.605263157894737,,,,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,,0.0,0.0,1.0,0.0,1.0,
s1_outline_11,1次,大峰堂薬品工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_11.pdf,製造業,36.0,113.0,5,2.0,0.4,False,7.2072,20.02,1.9444444444444444,0.09939999999999999,0.7777777777777778,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,,0.0,1.0,1.0,0.0,0.0,
s1_outline_22,1次,BBSジャパン株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_22.pdf,製造業,16.0,48.0,5,2.0,0.4,False,21.0268,131.41750000000002,2.5,0.3331,1.9375,,,,True,True,False,False,False,True,False,False,True,False,True,False,True,True,True,,1.0,1.0,0.0,0.0,0.0,
s1_outline_23,1次,株式会社ジェーイーエル,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_23.pdf,製造業,16.0,52.0,5,2.0,0.4,False,29.095,181.84375,,0.14571875,2.5,,,34.63203463203463,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,0.0,,0.0,1.0,0.0,,1.0
s1_outline_28,1次,広陵化学工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_28.pdf,製造業,5.3,17.0,5,2.0,0.4,False,4.1768,78.80754716981133,2.188679245283019,0.19713207547169811,4.528301886792453,,,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,,1.0,0.0,0.0,1.0,0.0,
s1_outline_37,1次,大日工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_37.pdf,製造業,5.9,18.886,5,2.0,0.4,False,2.2073299999999993,37.41237288135592,1.694915254237288,0.15728813559322033,1.1864406779661016,,,,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,,1.0,0.0,0.0,1.0,0.0,
s1_outline_42,1次,株式会社山田ドビー,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_42.pdf,製造業,18.0,59.0,5,2.0,0.4,False,15.294839999999999,84.97133333333333,4.327777777777778,0.10938333333333333,1.0,,,,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,,0.0,0.0,0.0,1.0,1.0,
s1_outline_68,1次,株式会社ミマキエンジニアリング,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_68.pdf,製造業,4.2,16.0,5,2.0,0.4,False,32.7343,779.3880952380952,88.57142857142857,4.078288095238095,35.95238095238095,,,,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,,0.0,1.0,1.0,0.0,0.0,
s1_outline_71,1次,株式会社北四国グラビア印刷,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_71.pdf,製造業,8.7,29.0,5,2.0,0.4,False,10.4276,119.85747126436783,2.7356321839080464,0.17344827586206896,0.8045977011494253,,,,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,,1.0,0.0,0.0,1.0,0.0,
s1_outline_86,1次,グローバル・テック株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_86.pdf,学術研究・専門・技術サービス業,13.0,41.0,5,2.0,0.4,False,,,2.6538461538461537,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,1.0,1.0,0.0,,0.0,0.0
s1_outline_93,1次,ウイング株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_93.pdf,製造業,6.6,21.0,5,2.0,0.4,False,,,8.030303030303031,,,,,,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,,1.0,0.0,0.0,,0.0,1.0
s1_outline_94,1次,株式会社友和環境,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_94.pdf,サービス業_他に分類されないもの,5.3,16.0,5,2.0,0.4,False,1.264,23.849056603773587,1.3396226415094339,0.0430188679245283,0.0,,,,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,,1.0,0.0,0.0,1.0,0.0,
s1_outline_118,1次,クリエイトワン株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_118.pdf,卸売業・小売業,0.74,12.0,5,2.0,0.4,False,6.3307,855.5000000000001,28.37837837837838,1.6556756756756759,17.56756756756757,,,,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,,1.0,0.0,0.0,1.0,,0.0
s1_outline_146,1次,アオイ電子株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_146.pdf,製造業,50.0,254.0,5,2.0,0.4,False,35.6436,71.2872,7.58,0.13329000000000002,1.26,,,,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True,,0.0,1.0,1.0,0.0,,0.0
s1_outline_155,1次,株式会社スギノマシン,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_155.pdf,製造業,5.6,17.0,5,2.0,0.4,False,59.828,1068.357142857143,,2.1430357142857144,4.642857142857143,,,,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,,,1.0,0.0,0.0,0.0,1.0
s1_outline_168,1次,株式会社大真空,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_168.pdf,製造業,26.0,79.0,5,2.0,0.4,False,103.908,399.6461538461538,14.23076923076923,0.3017692307692308,3.076923076923077,,,,True,True,False,False,False,True,False,False,True,True,False,False,False,True,True,,0.0,1.0,0.0,0.0,,1.0
s1_outline_171,1次,昭和産業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_171.pdf,製造業,7.8,25.0,5,2.0,0.4,False,16.0428,205.6769230769231,11.025641025641026,0.2083076923076923,2.6923076923076925,,,,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,,0.0,0.0,0.0,1.0,,1.0
s1_outline_177,1次,さいほく鉄工株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_177.pdf,不動産業・物品賃貸業,3.0,25.0,5,2.0,0.4,False,6.4369,214.5633333333333,18.966666666666665,0.4378333333333333,4.333333333333333,,,,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,,0.0,1.0,0.0,1.0,,0.0
s2_outline_12,3次,株式会社フルサワ,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_12.pdf,建設業,14.0,43.0,5,2.0,0.4,False,20.808,148.62857142857143,2.857142857142857,0.21914285714285714,2.142857142857143,,,,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,,1.0,0.0,0.0,1.0,0.0,
s2_outline_14,3次,スギムラ化学工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_14.pdf,製造業,12.0,47.0,5,2.0,0.4,False,35.8224,298.52000000000004,9.5,0.22929999999999998,0.5,,,,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,,0.0,0.0,1.0,1.0,0.0,
s2_outline_17,3次,日生流通運輸倉庫株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_17.pdf,運輸業・郵便業,17.0,81.0,5,2.0,0.4,False,27.2112,160.0658823529412,3.1176470588235294,0.4287058823529412,7.529411764705882,,,,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,,1.0,0.0,1.0,0.0,,0.0
s2_outline_22,3次,味覚糖株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_22.pdf,製造業,39.0,117.0,5,2.0,0.4,False,86.1874,220.99333333333334,7.841025641025642,0.3047076923076923,2.6666666666666665,,,,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,,0.0,1.0,0.0,0.0,,1.0
s2_outline_23,3次,大和鋼業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_23.pdf,製造業,12.0,39.0,5,2.0,0.4,False,16.328,136.06666666666666,3.983333333333333,0.234625,0.8333333333333334,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,,1.0,0.0,0.0,1.0,0.0,
s2_outline_25,3次,有限会社ホテル十勝屋,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_25.pdf,宿泊業・飲食サービス業,13.0,45.0,5,2.0,0.4,False,15.0618,115.86,2.7384615384615385,0.09886153846153846,0.9230769230769231,,,,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,,1.0,0.0,0.0,1.0,0.0,
s2_outline_37,3次,ノーラエンジニアリング株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_37.pdf,製造業,4.8,17.0,5,2.0,0.4,False,12.2562,255.33749999999998,,0.75375,7.5,,,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,,1.0,0.0,0.0,0.0,
s2_outline_62,3次,株式会社エネルギーギャップ,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_62.pdf,製造業,26.0,87.0,5,2.0,0.4,False,63.777,245.29615384615383,23.153846153846153,0.041346153846153845,0.19230769230769232,,,,True,True,False,False,False,True,False,False,False,True,True,True,True,True,True,,0.0,0.0,1.0,1.0,0.0,
s2_outline_67,3次,千代田空調機器株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_67.pdf,製造業,4.6,15.0,5,2.0,0.4,False,29.508,641.4782608695652,17.39130434782609,0.8452173913043479,8.695652173913045,,,,True,True,False,False,False,True,False,True,True,True,False,False,False,True,True,,0.0,0.0,1.0,0.0,1.0,
s2_outline_73,3次,株式会社ライジング,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_73.pdf,製造業,11.0,33.0,5,2.0,0.4,False,21.6452,196.77454545454546,4.636363636363637,1.1675272727272727,16.727272727272727,,,,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,,1.0,1.0,0.0,0.0,0.0,
s2_outline_81,3次,東亜薬品株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_81.pdf,製造業,46.0,190.0,5,2.0,0.4,False,28.435,61.81521739130435,2.608695652173913,0.17017391304347826,0.6521739130434783,,,,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,,0.0,1.0,1.0,0.0,,0.0
s2_outline_96,3次,株式会社フォース,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_96.pdf,サービス業_他に分類されないもの,7.3,36.0,5,2.0,0.4,False,6.7062800000000005,91.8668493150685,7.215068493150685,0.17198630136986304,2.8219178082191783,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,1.0,0.0,0.0,1.0,0.0,
s2_outline_101,3次,安藤パラケミー株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_101.pdf,卸売業・小売業,13.0,40.0,5,2.0,0.4,False,21.21,163.15384615384616,20.23076923076923,0.19464615384615386,0.7692307692307693,,,,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,,0.0,0.0,0.0,1.0,1.0,
s2_outline_123,3次,東洋ケアサービス株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_123.pdf,卸売業・小売業,6.7,22.0,5,2.0,0.4,False,11.8646,177.08358208955224,11.940298507462686,0.1782686567164179,0.29850746268656714,,,,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,1.0,1.0,
s2_outline_156,4次,上野ロジケム株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_156.pdf,運輸業・郵便業,9.43,35.41,5,2.0,0.4,False,16.40276,173.9423117709438,8.16542948038176,0.27844114528101804,3.181336161187699,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,,0.0,1.0,0.0,1.0,,0.0
s2_outline_158,4次,株式会社セントラルフード,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_158.pdf,製造業,6.25,30.23,5,2.0,0.4,False,8.65923,138.54768,,0.2030352,1.44,,,,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,1.0,,0.0,0.0,1.0,0.0,
s2_outline_182,4次,株式会社北十,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_182.pdf,運輸業・郵便業,2.5,10.0,5,2.0,0.4,False,3.789,151.56,8.308,0.19536,2.4,,,,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,,1.0,0.0,0.0,1.0,0.0,
s2_outline_188,3次,株式会社ユビタス,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_188.pdf,情報通信業,50.0,176.0,5,2.0,0.4,False,74.008,148.016,3.18,0.050224000000000005,0.26,,,,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,,0.0,0.0,0.0,1.0,1.0,
s2_outline_190,3次,伊藤光学工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_190.pdf,製造業,15.0,47.0,5,2.0,0.4,False,21.501,143.34,4.3933333333333335,0.25122,0.7333333333333333,,,,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,,0.0,1.0,1.0,0.0,0.0,
s2_outline_219,4次,株式会社ナリコマフード,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_219.pdf,製造業,37.37,150.78,5,2.0,0.4,False,17.286920000000002,46.258817233074666,10.727321380786728,0.23396146641691198,3.157613058603158,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,0.0,1.0,0.0,0.0,1.0,
s2_outline_226,4次,日本海精錬株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_226.pdf,製造業,4.99,15.15,5,2.0,0.4,False,17.1374,343.4348697394789,17.23446893787575,0.13977354709418838,1.2024048096192383,,,,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,,0.0,0.0,1.0,1.0,0.0,
s2_outline_230,4次,株式会社アイ・グラン・ソリューション,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_230.pdf,生活関連サービス業・娯楽業,19.0,58.0,5,2.0,0.4,False,58.29468000000001,306.81410526315796,5.631578947368421,0.20251263157894736,3.473684210526316,,,,True,True,False,False,False,True,False,True,True,False,False,False,False,True,True,,0.0,1.0,0.0,0.0,1.0,
s1_outline__189,2次,長﨑ジャッキ株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__189.pdf,製造業,6.3,22.0,6,2.0,0.3333333333333333,False,9.2595,146.97619047619048,2.666666666666667,0.21976190476190477,2.380952380952381,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,1.0,0.0,0.0,1.0,0.0,0.0
s1_outline_1,1次,株式会社岩崎電機製作所,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_1.pdf,製造業,7.6,24.0,6,2.0,0.3333333333333333,False,10.598,139.44736842105266,12.105263157894738,0.38263157894736843,2.6315789473684212,,,,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,,0.0,1.0,0.0,0.0,0.0,1.0
s1_outline_13,1次,株式会社アロン社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_13.pdf,製造業,6.0,18.0,6,2.0,0.3333333333333333,False,6.108329999999999,101.80549999999998,2.6666666666666665,0.09953000000000001,0.0,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,0.0,1.0,0.0,0.0,1.0,0.0,
s1_outline_29,1次,株式会社三和テスコ,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_29.pdf,製造業,6.996,20.988000000000003,6,2.0,0.3333333333333333,False,11.99399,171.4406803887936,7.14694110920526,0.5611292166952544,6.718124642652944,,,,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,0.0,1.0,0.0,0.0,0.0,1.0,
s1_outline_43,1次,丸井産業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_43.pdf,製造業,30.0,102.0,6,2.0,0.3333333333333333,False,41.37025,137.9008333333333,14.433333333333334,1.1876816666666667,10.0,,,,True,True,False,False,False,True,False,True,False,False,True,True,False,True,True,,0.0,1.0,0.0,0.0,0.0,1.0
s1_outline_48,1次,SINGS株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_48.pdf,製造業,9.6,31.0,6,2.0,0.3333333333333333,False,16.407,170.90625,5.104166666666667,0.20666666666666667,6.25,,,,True,True,False,False,False,True,False,True,True,False,False,False,False,True,True,,1.0,0.0,0.0,1.0,0.0,0.0
s1_outline_51,1次,株式会社西部技研,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_51.pdf,製造業,10.0,34.0,6,2.0,0.3333333333333333,False,9.7652,97.652,9.9,0.45488,2.2,,,,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,1.0,0.0,1.0,0.0,0.0,0.0,
s1_outline_69,1次,NAX JAPAN株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_69.pdf,運輸業・郵便業,4.7,14.0,6,2.0,0.3333333333333333,False,5.63421,119.8768085106383,21.27659574468085,0.7894297872340424,3.829787234042553,,,,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,,0.0,1.0,0.0,0.0,0.0,1.0
s1_outline_99,1次,株式会社オーレック,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_99.pdf,製造業,16.0,54.0,6,2.0,0.3333333333333333,False,38.1837,238.64812500000002,6.25,0.32251875,2.4375,,,,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,,0.0,1.0,0.0,0.0,0.0,1.0
s1_outline_101,1次,株式会社正興電機製作所,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_101.pdf,製造業,12.0,39.0,6,2.0,0.3333333333333333,False,15.8775,132.3125,60.75,0.6593749999999999,1.25,,,,True,True,False,False,False,True,False,True,True,False,True,False,True,True,False,,0.0,1.0,0.0,0.0,0.0,1.0
s1_outline_106,1次,株式会社シーエル,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_106.pdf,運輸業・郵便業,6.3,21.0,6,2.0,0.3333333333333333,False,7.29,115.71428571428572,12.063492063492063,0.6047619047619048,23.80952380952381,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,,0.0,1.0,0.0,0.0,0.0,1.0
s1_outline_107,1次,株式会社ササキ,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_107.pdf,製造業,13.0,39.0,6,2.0,0.3333333333333333,False,6.1695,47.45769230769231,5.384615384615385,0.13055384615384616,3.1538461538461537,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,,0.0,1.0,0.0,1.0,0.0,0.0
s1_outline_110,1次,株式会社菰下鎔断,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_110.pdf,製造業,5.1,16.0,6,2.0,0.3333333333333333,False,15.4623,303.1823529411765,16.07843137254902,0.7909411764705884,4.705882352941177,,,,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,,0.0,1.0,0.0,0.0,0.0,1.0
s1_outline_111,1次,株式会社向山工場,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_111.pdf,製造業,13.0,40.0,6,2.0,0.3333333333333333,False,29.9137,230.1053846153846,11.23076923076923,0.3422,2.8461538461538463,,,,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,,0.0,1.0,0.0,0.0,0.0,1.0
s1_outline_112,1次,株式会社八芳園,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_112.pdf,生活関連サービス業・娯楽業,20.0,68.0,6,2.0,0.3333333333333333,False,18.508,92.53999999999999,2.715,0.3339,3.5,,,,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,,1.0,1.0,0.0,0.0,0.0,0.0
s1_outline_119,1次,株式会社フルヤ金属,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_119.pdf,製造業,12.0,41.0,6,2.0,0.3333333333333333,False,35.1798,293.165,57.5,0.453525,2.0833333333333335,,,,True,True,False,False,False,True,False,False,True,False,True,False,True,True,True,,0.0,0.0,1.0,0.0,0.0,1.0
s1_outline_121,1次,土佐鶴酒造株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_121.pdf,製造業,3.7,12.7,6,2.0,0.3333333333333333,False,5.4819,148.15945945945947,2.7027027027027026,0.3098108108108108,5.405405405405405,,,,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,,1.0,0.0,0.0,1.0,0.0,0.0
s1_outline_128,1次,株式会社ただおザウルス,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_128.pdf,サービス業_他に分類されないもの,4.7,15.0,6,2.0,0.3333333333333333,False,9.6483,205.28297872340426,3.5553191489361704,0.47942553191489357,12.340425531914892,,,,False,True,False,False,False,True,False,True,True,False,True,True,False,True,True,,1.0,0.0,0.0,1.0,0.0,0.0
s1_outline_130,1次,小林酒造株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_130.pdf,製造業,4.2,12.6,6,2.0,0.3333333333333333,False,9.4756,225.60952380952378,7.857142857142857,0.06495238095238094,1.4285714285714286,,,,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,,1.0,0.0,0.0,1.0,0.0,0.0
s1_outline_134,1次,株式会社コンメックス,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_134.pdf,製造業,2.9,28.0,6,2.0,0.3333333333333333,False,10.6344,366.7034482758621,10.344827586206897,0.216,0.0,,,,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,,1.0,0.0,0.0,1.0,0.0,0.0
s1_outline_137,1次,総武機械株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_137.pdf,製造業,5.7,20.0,6,2.0,0.3333333333333333,False,9.844590000000002,172.71210526315792,5.896491228070175,0.29905789473684213,3.333333333333333,,,,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,,1.0,0.0,0.0,1.0,0.0,0.0
s1_outline_157,1次,ハマダコンフェクト株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_157.pdf,製造業,28.0,186.0,6,2.0,0.3333333333333333,False,15.0835,53.869642857142864,1.8571428571428572,0.13067857142857142,0.25,,,,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,,1.0,1.0,0.0,0.0,0.0,0.0
s1_outline_167,1次,銘建工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_167.pdf,製造業,20.0,62.0,6,2.0,0.3333333333333333,False,15.6324,78.162,6.65,0.20229,0.55,,,,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True,,0.0,1.0,0.0,0.0,0.0,1.0
s1_outline_174,1次,株式会社Ｐｌａｎ・Ｄｏ・Ｓｅｅ琉球,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_174.pdf,宿泊業・飲食サービス業,16.8,50.5,6,2.0,0.3333333333333333,False,16.1646,96.21785714285714,1.726190476190476,0.13320238095238096,2.619047619047619,,,,True,False,False,False,False,True,False,True,True,False,False,True,False,True,True,,1.0,0.0,0.0,1.0,0.0,0.0
s2_outline_2,3次,ガイア株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_2.pdf,製造業,17.0,50.0,6,2.0,0.3333333333333333,False,25.38,149.2941176470588,3.3529411764705883,0.1276235294117647,1.411764705882353,,,,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,
s2_outline_13,3次,フジセイコー株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_13.pdf,製造業,5.0,16.0,6,2.0,0.3333333333333333,False,11.1794,223.58799999999997,4.6,0.26067999999999997,1.2,,,,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,,1.0,0.0,0.0,1.0,0.0,0.0
s2_outline_21,3次,健栄製薬株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_21.pdf,製造業,35.0,117.0,6,2.0,0.3333333333333333,False,65.6106,187.45885714285714,5.314285714285714,0.30267714285714287,0.9428571428571428,,,,True,True,False,False,False,True,False,True,True,True,False,False,False,True,True,1.0,0.0,1.0,0.0,0.0,0.0,
s2_outline_31,3次,アトム株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_31.pdf,卸売業・小売業,12.0,42.0,6,2.0,0.3333333333333333,False,21.6075,180.0625,14.916666666666666,0.22333333333333336,3.75,,,,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,0.0,0.0,0.0,1.0,1.0,0.0,
